window_path,label,split,source_path,start_time,content_s,pre_norm_rms,post_norm_rms
work/windows/french-horn/Cs2/french-horn_Cs2_15_fortissimo_normal_w000.wav,french-horn,train,french-horn/Cs2/french-horn_Cs2_15_fortissimo_normal.mp3,0.0,1.8808,0.01539,0.1
work/windows/french-horn/Cs2/french-horn_Cs2_15_mezzo-forte_normal_w000.wav,french-horn,train,french-horn/Cs2/french-horn_Cs2_15_mezzo-forte_normal.mp3,0.0,1.5935,0.01233,0.1
work/windows/french-horn/Cs2/french-horn_Cs2_15_piano_normal_w000.wav,french-horn,train,french-horn/Cs2/french-horn_Cs2_15_piano_normal.mp3,0.0,2.1682,0.00697,0.1
work/windows/french-horn/Cs2/french-horn_Cs2_1_fortissimo_normal_w000.wav,french-horn,train,french-horn/Cs2/french-horn_Cs2_1_fortissimo_normal.mp3,0.0,1.4861,0.01509,0.1
work/windows/french-horn/Cs2/french-horn_Cs2_1_mezzo-forte_normal_w000.wav,french-horn,train,french-horn/Cs2/french-horn_Cs2_1_mezzo-forte_normal.mp3,0.0,1.6718,0.01238,0.1
work/windows/french-horn/Cs2/french-horn_Cs2_1_piano_normal_w000.wav,french-horn,train,french-horn/Cs2/french-horn_Cs2_1_piano_normal.mp3,0.0,1.5151,0.00666,0.1
work/windows/french-horn/Cs2/french-horn_Cs2_long_forte_normal_w000.wav,french-horn,train,french-horn/Cs2/french-horn_Cs2_long_forte_normal.mp3,0.0,2.531,0.02092,0.1
work/windows/french-horn/Cs2/french-horn_Cs2_long_piano_normal_w000.wav,french-horn,train,french-horn/Cs2/french-horn_Cs2_long_piano_normal.mp3,0.0,2.7167,0.01121,0.1
work/windows/french-horn/Cs2/french-horn_Cs2_very-long_cresc-decresc_normal_w000.wav,french-horn,train,french-horn/Cs2/french-horn_Cs2_very-long_cresc-decresc_normal.mp3,0.0,3.0,0.00767,0.1
work/windows/french-horn/Cs2/french-horn_Cs2_very-long_cresc-decresc_normal_w001.wav,french-horn,train,french-horn/Cs2/french-horn_Cs2_very-long_cresc-decresc_normal.mp3,3.0,3.0,0.01852,0.1
work/windows/french-horn/Cs2/french-horn_Cs2_very-long_cresc-decresc_normal_w002.wav,french-horn,train,french-horn/Cs2/french-horn_Cs2_very-long_cresc-decresc_normal.mp3,6.0,2.8033,0.01144,0.1
work/windows/french-horn/Cs3/french-horn_Cs3_025_fortissimo_normal_w000.wav,french-horn,train,french-horn/Cs3/french-horn_Cs3_025_fortissimo_normal.mp3,0.0,0.418,0.03227,0.1
work/windows/french-horn/Cs3/french-horn_Cs3_025_mezzo-forte_normal_w000.wav,french-horn,train,french-horn/Cs3/french-horn_Cs3_025_mezzo-forte_normal.mp3,0.0,0.4412,0.01343,0.1
work/windows/french-horn/Cs3/french-horn_Cs3_025_piano_normal_w000.wav,french-horn,train,french-horn/Cs3/french-horn_Cs3_025_piano_normal.mp3,0.0,0.4702,0.00522,0.1
work/windows/french-horn/Cs3/french-horn_Cs3_05_fortissimo_normal_w000.wav,french-horn,train,french-horn/Cs3/french-horn_Cs3_05_fortissimo_normal.mp3,0.0,0.7895,0.03796,0.1
work/windows/french-horn/Cs3/french-horn_Cs3_05_mezzo-forte_normal_w000.wav,french-horn,train,french-horn/Cs3/french-horn_Cs3_05_mezzo-forte_normal.mp3,0.0,0.8882,0.01977,0.1
work/windows/french-horn/Cs3/french-horn_Cs3_05_piano_normal_w000.wav,french-horn,train,french-horn/Cs3/french-horn_Cs3_05_piano_normal.mp3,0.0,0.9143,0.0065,0.1
work/windows/french-horn/Cs3/french-horn_Cs3_15_fortissimo_normal_w000.wav,french-horn,train,french-horn/Cs3/french-horn_Cs3_15_fortissimo_normal.mp3,0.0,1.7879,0.04165,0.1
work/windows/french-horn/Cs3/french-horn_Cs3_15_mezzo-forte_normal_w000.wav,french-horn,train,french-horn/Cs3/french-horn_Cs3_15_mezzo-forte_normal.mp3,0.0,1.5209,0.01902,0.1
work/windows/french-horn/Cs3/french-horn_Cs3_15_piano_normal_w000.wav,french-horn,train,french-horn/Cs3/french-horn_Cs3_15_piano_normal.mp3,0.0,2.2988,0.00679,0.1
work/windows/french-horn/Cs3/french-horn_Cs3_1_fortissimo_normal_w000.wav,french-horn,train,french-horn/Cs3/french-horn_Cs3_1_fortissimo_normal.mp3,0.0,1.2539,0.03913,0.1
work/windows/french-horn/Cs3/french-horn_Cs3_1_mezzo-forte_normal_w000.wav,french-horn,train,french-horn/Cs3/french-horn_Cs3_1_mezzo-forte_normal.mp3,0.0,1.2771,0.01895,0.1
work/windows/french-horn/Cs3/french-horn_Cs3_1_piano_normal_w000.wav,french-horn,train,french-horn/Cs3/french-horn_Cs3_1_piano_normal.mp3,0.0,1.5093,0.00722,0.1
work/windows/french-horn/Cs3/french-horn_Cs3_long_forte_normal_w000.wav,french-horn,train,french-horn/Cs3/french-horn_Cs3_long_forte_normal.mp3,0.0,2.531,0.04302,0.1
work/windows/french-horn/Cs3/french-horn_Cs3_long_piano_normal_w000.wav,french-horn,train,french-horn/Cs3/french-horn_Cs3_long_piano_normal.mp3,0.0,2.2727,0.01218,0.1
work/windows/french-horn/Cs3/french-horn_Cs3_phrase_piano_normal_w000.wav,french-horn,train,french-horn/Cs3/french-horn_Cs3_phrase_piano_normal.mp3,0.0,3.0,0.01886,0.1
work/windows/french-horn/Cs3/french-horn_Cs3_phrase_piano_normal_w001.wav,french-horn,train,french-horn/Cs3/french-horn_Cs3_phrase_piano_normal.mp3,3.0,3.0,0.00504,0.1
work/windows/french-horn/Cs3/french-horn_Cs3_phrase_piano_normal_w002.wav,french-horn,train,french-horn/Cs3/french-horn_Cs3_phrase_piano_normal.mp3,6.0,1.4188,0.00357,0.1
work/windows/french-horn/Cs3/french-horn_Cs3_very-long_fortissimo_normal_w000.wav,french-horn,train,french-horn/Cs3/french-horn_Cs3_very-long_fortissimo_normal.mp3,0.0,3.0,0.04802,0.1
work/windows/french-horn/Cs3/french-horn_Cs3_very-long_fortissimo_normal_w001.wav,french-horn,train,french-horn/Cs3/french-horn_Cs3_very-long_fortissimo_normal.mp3,3.0,0.901,0.04647,0.1
work/windows/french-horn/Cs4/french-horn_Cs4_025_fortissimo_normal_w000.wav,french-horn,val,french-horn/Cs4/french-horn_Cs4_025_fortissimo_normal.mp3,0.0,0.3251,0.04315,0.1
work/windows/french-horn/Cs4/french-horn_Cs4_025_mezzo-forte_normal_w000.wav,french-horn,val,french-horn/Cs4/french-horn_Cs4_025_mezzo-forte_normal.mp3,0.0,0.418,0.01115,0.1
work/windows/french-horn/Cs4/french-horn_Cs4_025_piano_normal_w000.wav,french-horn,val,french-horn/Cs4/french-horn_Cs4_025_piano_normal.mp3,0.0,0.4412,0.00661,0.1
work/windows/french-horn/Cs4/french-horn_Cs4_05_fortissimo_normal_w000.wav,french-horn,val,french-horn/Cs4/french-horn_Cs4_05_fortissimo_normal.mp3,0.0,0.7895,0.05888,0.1
work/windows/french-horn/Cs4/french-horn_Cs4_05_mezzo-forte_normal_w000.wav,french-horn,val,french-horn/Cs4/french-horn_Cs4_05_mezzo-forte_normal.mp3,0.0,0.9172,0.01376,0.1
work/windows/french-horn/Cs4/french-horn_Cs4_05_piano_normal_w000.wav,french-horn,val,french-horn/Cs4/french-horn_Cs4_05_piano_normal.mp3,0.0,0.8882,0.00823,0.1
work/windows/french-horn/Cs4/french-horn_Cs4_15_fortissimo_normal_w000.wav,french-horn,val,french-horn/Cs4/french-horn_Cs4_15_fortissimo_normal.mp3,0.0,1.8808,0.06186,0.1
work/windows/french-horn/Cs4/french-horn_Cs4_15_mezzo-forte_normal_w000.wav,french-horn,val,french-horn/Cs4/french-horn_Cs4_15_mezzo-forte_normal.mp3,0.0,1.5673,0.01984,0.1
work/windows/french-horn/Cs4/french-horn_Cs4_15_piano_normal_w000.wav,french-horn,val,french-horn/Cs4/french-horn_Cs4_15_piano_normal.mp3,0.0,1.6718,0.0105,0.1
work/windows/french-horn/Cs4/french-horn_Cs4_1_fortissimo_normal_w000.wav,french-horn,val,french-horn/Cs4/french-horn_Cs4_1_fortissimo_normal.mp3,0.0,1.3932,0.05788,0.1
work/windows/french-horn/Cs4/french-horn_Cs4_1_mezzo-forte_normal_w000.wav,french-horn,val,french-horn/Cs4/french-horn_Cs4_1_mezzo-forte_normal.mp3,0.0,1.3932,0.01766,0.1
work/windows/french-horn/Cs4/french-horn_Cs4_1_piano_normal_w000.wav,french-horn,val,french-horn/Cs4/french-horn_Cs4_1_piano_normal.mp3,0.0,1.2278,0.01021,0.1
work/windows/french-horn/Cs5/french-horn_Cs5_025_fortissimo_normal_w000.wav,french-horn,train,french-horn/Cs5/french-horn_Cs5_025_fortissimo_normal.mp3,0.0,0.3019,0.04342,0.1
work/windows/french-horn/Cs5/french-horn_Cs5_05_fortissimo_normal_w000.wav,french-horn,train,french-horn/Cs5/french-horn_Cs5_05_fortissimo_normal.mp3,0.0,0.7663,0.05782,0.1
work/windows/french-horn/Cs5/french-horn_Cs5_15_fortissimo_normal_w000.wav,french-horn,train,french-horn/Cs5/french-horn_Cs5_15_fortissimo_normal.mp3,0.0,1.2539,0.11005,0.1
work/windows/french-horn/Cs5/french-horn_Cs5_1_fortissimo_normal_w000.wav,french-horn,train,french-horn/Cs5/french-horn_Cs5_1_fortissimo_normal.mp3,0.0,1.0681,0.10385,0.1
work/windows/french-horn/Cs5/french-horn_Cs5_very-long_fortissimo_normal_w000.wav,french-horn,train,french-horn/Cs5/french-horn_Cs5_very-long_fortissimo_normal.mp3,0.0,2.6703,0.1735,0.1
work/windows/french-horn/D2/french-horn_D2_025_fortissimo_normal_w000.wav,french-horn,test,french-horn/D2/french-horn_D2_025_fortissimo_normal.mp3,0.0,0.5224,0.0152,0.1
work/windows/french-horn/D2/french-horn_D2_025_mezzo-forte_normal_w000.wav,french-horn,test,french-horn/D2/french-horn_D2_025_mezzo-forte_normal.mp3,0.0,0.4963,0.01267,0.1
work/windows/french-horn/D2/french-horn_D2_025_piano_normal_w000.wav,french-horn,test,french-horn/D2/french-horn_D2_025_piano_normal.mp3,0.0,0.3918,0.00682,0.1
work/windows/french-horn/D2/french-horn_D2_05_fortissimo_normal_w000.wav,french-horn,test,french-horn/D2/french-horn_D2_05_fortissimo_normal.mp3,0.0,0.8127,0.02187,0.1
work/windows/french-horn/D2/french-horn_D2_05_mezzo-forte_normal_w000.wav,french-horn,test,french-horn/D2/french-horn_D2_05_mezzo-forte_normal.mp3,0.0,0.8127,0.019,0.1
work/windows/french-horn/D2/french-horn_D2_05_piano_normal_w000.wav,french-horn,test,french-horn/D2/french-horn_D2_05_piano_normal.mp3,0.0,0.6792,0.00955,0.1
work/windows/french-horn/D2/french-horn_D2_15_fortissimo_normal_w000.wav,french-horn,test,french-horn/D2/french-horn_D2_15_fortissimo_normal.mp3,0.0,1.6515,0.0205,0.1
work/windows/french-horn/D2/french-horn_D2_15_mezzo-forte_normal_w000.wav,french-horn,test,french-horn/D2/french-horn_D2_15_mezzo-forte_normal.mp3,0.0,1.6951,0.01762,0.1
work/windows/french-horn/D2/french-horn_D2_15_piano_normal_w000.wav,french-horn,test,french-horn/D2/french-horn_D2_15_piano_normal.mp3,0.0,2.0898,0.011,0.1
work/windows/french-horn/D2/french-horn_D2_1_fortissimo_normal_w000.wav,french-horn,test,french-horn/D2/french-horn_D2_1_fortissimo_normal.mp3,0.0,1.4861,0.0215,0.1
work/windows/french-horn/D2/french-horn_D2_1_mezzo-forte_normal_w000.wav,french-horn,test,french-horn/D2/french-horn_D2_1_mezzo-forte_normal.mp3,0.0,1.6196,0.01594,0.1
work/windows/french-horn/D2/french-horn_D2_1_piano_normal_w000.wav,french-horn,test,french-horn/D2/french-horn_D2_1_piano_normal.mp3,0.0,1.5093,0.01161,0.1
work/windows/french-horn/D3/french-horn_D3_025_fortissimo_normal_w000.wav,french-horn,test,french-horn/D3/french-horn_D3_025_fortissimo_normal.mp3,0.0,0.3947,0.03612,0.1
work/windows/french-horn/D3/french-horn_D3_025_mezzo-forte_normal_w000.wav,french-horn,test,french-horn/D3/french-horn_D3_025_mezzo-forte_normal.mp3,0.0,0.3947,0.01666,0.1
work/windows/french-horn/D3/french-horn_D3_025_piano_normal_w000.wav,french-horn,test,french-horn/D3/french-horn_D3_025_piano_normal.mp3,0.0,0.4702,0.0075,0.1
work/windows/french-horn/D3/french-horn_D3_05_fortissimo_normal_w000.wav,french-horn,test,french-horn/D3/french-horn_D3_05_fortissimo_normal.mp3,0.0,0.6734,0.04439,0.1
work/windows/french-horn/D3/french-horn_D3_05_mezzo-forte_normal_w000.wav,french-horn,test,french-horn/D3/french-horn_D3_05_mezzo-forte_normal.mp3,0.0,0.8127,0.01847,0.1
work/windows/french-horn/D3/french-horn_D3_05_piano_normal_w000.wav,french-horn,test,french-horn/D3/french-horn_D3_05_piano_normal.mp3,0.0,0.7576,0.00829,0.1
work/windows/french-horn/D3/french-horn_D3_15_fortissimo_normal_w000.wav,french-horn,test,french-horn/D3/french-horn_D3_15_fortissimo_normal.mp3,0.0,1.6486,0.04987,0.1
work/windows/french-horn/D3/french-horn_D3_15_mezzo-forte_normal_w000.wav,french-horn,test,french-horn/D3/french-horn_D3_15_mezzo-forte_normal.mp3,0.0,1.4948,0.02014,0.1
work/windows/french-horn/D3/french-horn_D3_15_piano_normal_w000.wav,french-horn,test,french-horn/D3/french-horn_D3_15_piano_normal.mp3,0.0,1.9853,0.00967,0.1
work/windows/french-horn/D3/french-horn_D3_1_fortissimo_normal_w000.wav,french-horn,test,french-horn/D3/french-horn_D3_1_fortissimo_normal.mp3,0.0,1.2539,0.04603,0.1
work/windows/french-horn/D3/french-horn_D3_1_mezzo-forte_normal_w000.wav,french-horn,test,french-horn/D3/french-horn_D3_1_mezzo-forte_normal.mp3,0.0,1.2045,0.01723,0.1
work/windows/french-horn/D3/french-horn_D3_1_piano_normal_w000.wav,french-horn,test,french-horn/D3/french-horn_D3_1_piano_normal.mp3,0.0,1.3061,0.00842,0.1
work/windows/french-horn/D4/french-horn_D4_025_fortissimo_normal_w000.wav,french-horn,train,french-horn/D4/french-horn_D4_025_fortissimo_normal.mp3,0.0,0.3715,0.03541,0.1
work/windows/french-horn/D4/french-horn_D4_025_mezzo-forte_normal_w000.wav,french-horn,train,french-horn/D4/french-horn_D4_025_mezzo-forte_normal.mp3,0.0,0.418,0.01112,0.1
work/windows/french-horn/D4/french-horn_D4_025_piano_normal_w000.wav,french-horn,train,french-horn/D4/french-horn_D4_025_piano_normal.mp3,0.0,0.418,0.00999,0.1
work/windows/french-horn/D4/french-horn_D4_05_fortissimo_normal_w000.wav,french-horn,train,french-horn/D4/french-horn_D4_05_fortissimo_normal.mp3,0.0,0.8591,0.05317,0.1
work/windows/french-horn/D4/french-horn_D4_05_mezzo-forte_normal_w000.wav,french-horn,train,french-horn/D4/french-horn_D4_05_mezzo-forte_normal.mp3,0.0,0.8591,0.01617,0.1
work/windows/french-horn/D4/french-horn_D4_05_piano_normal_w000.wav,french-horn,train,french-horn/D4/french-horn_D4_05_piano_normal.mp3,0.0,0.8098,0.01205,0.1
work/windows/french-horn/D4/french-horn_D4_15_fortissimo_normal_w000.wav,french-horn,train,french-horn/D4/french-horn_D4_15_fortissimo_normal.mp3,0.0,1.8344,0.05967,0.1
work/windows/french-horn/D4/french-horn_D4_15_mezzo-forte_normal_w000.wav,french-horn,train,french-horn/D4/french-horn_D4_15_mezzo-forte_normal.mp3,0.0,1.6718,0.01946,0.1
work/windows/french-horn/D4/french-horn_D4_15_piano_normal_w000.wav,french-horn,train,french-horn/D4/french-horn_D4_15_piano_normal.mp3,0.0,1.7763,0.0123,0.1
work/windows/french-horn/D4/french-horn_D4_1_fortissimo_normal_w000.wav,french-horn,train,french-horn/D4/french-horn_D4_1_fortissimo_normal.mp3,0.0,1.2771,0.05507,0.1
work/windows/french-horn/D4/french-horn_D4_1_mezzo-forte_normal_w000.wav,french-horn,train,french-horn/D4/french-horn_D4_1_mezzo-forte_normal.mp3,0.0,1.4135,0.01729,0.1
work/windows/french-horn/D4/french-horn_D4_1_piano_normal_w000.wav,french-horn,train,french-horn/D4/french-horn_D4_1_piano_normal.mp3,0.0,1.2771,0.01196,0.1
work/windows/french-horn/D4/french-horn_D4_long_forte_normal_w000.wav,french-horn,train,french-horn/D4/french-horn_D4_long_forte_normal.mp3,0.0,2.6006,0.04534,0.1
work/windows/french-horn/D4/french-horn_D4_long_piano_normal_w000.wav,french-horn,train,french-horn/D4/french-horn_D4_long_piano_normal.mp3,0.0,2.2988,0.01576,0.1
work/windows/french-horn/D5/french-horn_D5_025_fortissimo_normal_w000.wav,french-horn,test,french-horn/D5/french-horn_D5_025_fortissimo_normal.mp3,0.0,0.3251,0.03171,0.1
work/windows/french-horn/D5/french-horn_D5_05_fortissimo_normal_w000.wav,french-horn,test,french-horn/D5/french-horn_D5_05_fortissimo_normal.mp3,0.0,0.6734,0.04394,0.1
work/windows/french-horn/D5/french-horn_D5_15_fortissimo_normal_w000.wav,french-horn,test,french-horn/D5/french-horn_D5_15_fortissimo_normal.mp3,0.0,1.3468,0.06877,0.1
work/windows/french-horn/D5/french-horn_D5_1_fortissimo_normal_w000.wav,french-horn,test,french-horn/D5/french-horn_D5_1_fortissimo_normal.mp3,0.0,1.161,0.04394,0.1
work/windows/french-horn/D5/french-horn_D5_long_forte_normal_w000.wav,french-horn,test,french-horn/D5/french-horn_D5_long_forte_normal.mp3,0.0,1.6022,0.0668,0.1
work/windows/french-horn/D5/french-horn_D5_long_piano_normal_w000.wav,french-horn,test,french-horn/D5/french-horn_D5_long_piano_normal.mp3,0.0,1.7183,0.03771,0.1
work/windows/french-horn/D5/french-horn_D5_very-long_crescendo_normal_w000.wav,french-horn,test,french-horn/D5/french-horn_D5_very-long_crescendo_normal.mp3,0.0,3.0,0.0285,0.1
work/windows/french-horn/D5/french-horn_D5_very-long_crescendo_normal_w001.wav,french-horn,test,french-horn/D5/french-horn_D5_very-long_crescendo_normal.mp3,3.0,1.1796,0.05982,0.1
work/windows/french-horn/Ds2/french-horn_Ds2_025_fortissimo_normal_w000.wav,french-horn,val,french-horn/Ds2/french-horn_Ds2_025_fortissimo_normal.mp3,0.0,0.4963,0.01614,0.1
work/windows/french-horn/Ds2/french-horn_Ds2_025_mezzo-forte_normal_w000.wav,french-horn,val,french-horn/Ds2/french-horn_Ds2_025_mezzo-forte_normal.mp3,0.0,0.418,0.0181,0.1
work/windows/french-horn/Ds2/french-horn_Ds2_025_piano_normal_w000.wav,french-horn,val,french-horn/Ds2/french-horn_Ds2_025_piano_normal.mp3,0.0,0.3918,0.00882,0.1
work/windows/french-horn/Ds2/french-horn_Ds2_05_fortissimo_normal_w000.wav,french-horn,val,french-horn/Ds2/french-horn_Ds2_05_fortissimo_normal.mp3,0.0,0.8359,0.02615,0.1
work/windows/french-horn/Ds2/french-horn_Ds2_05_mezzo-forte_normal_w000.wav,french-horn,val,french-horn/Ds2/french-horn_Ds2_05_mezzo-forte_normal.mp3,0.0,0.8824,0.02044,0.1
work/windows/french-horn/Ds2/french-horn_Ds2_05_piano_normal_w000.wav,french-horn,val,french-horn/Ds2/french-horn_Ds2_05_piano_normal.mp3,0.0,0.8882,0.01124,0.1
work/windows/french-horn/Ds2/french-horn_Ds2_15_fortissimo_normal_w000.wav,french-horn,val,french-horn/Ds2/french-horn_Ds2_15_fortissimo_normal.mp3,0.0,1.8024,0.02703,0.1
work/windows/french-horn/Ds2/french-horn_Ds2_15_mezzo-forte_normal_w000.wav,french-horn,val,french-horn/Ds2/french-horn_Ds2_15_mezzo-forte_normal.mp3,0.0,1.5673,0.01921,0.1
work/windows/french-horn/Ds2/french-horn_Ds2_15_piano_normal_w000.wav,french-horn,val,french-horn/Ds2/french-horn_Ds2_15_piano_normal.mp3,0.0,2.142,0.01214,0.1
work/windows/french-horn/Ds2/french-horn_Ds2_1_fortissimo_normal_w000.wav,french-horn,val,french-horn/Ds2/french-horn_Ds2_1_fortissimo_normal.mp3,0.0,1.5557,0.02786,0.1
work/windows/french-horn/Ds2/french-horn_Ds2_1_mezzo-forte_normal_w000.wav,french-horn,val,french-horn/Ds2/french-horn_Ds2_1_mezzo-forte_normal.mp3,0.0,1.489,0.02044,0.1
work/windows/french-horn/Ds2/french-horn_Ds2_1_piano_normal_w000.wav,french-horn,val,french-horn/Ds2/french-horn_Ds2_1_piano_normal.mp3,0.0,1.2539,0.01309,0.1
work/windows/french-horn/Ds3/french-horn_Ds3_025_fortissimo_normal_w000.wav,french-horn,train,french-horn/Ds3/french-horn_Ds3_025_fortissimo_normal.mp3,0.0,0.4644,0.03486,0.1
work/windows/french-horn/Ds3/french-horn_Ds3_025_mezzo-forte_normal_w000.wav,french-horn,train,french-horn/Ds3/french-horn_Ds3_025_mezzo-forte_normal.mp3,0.0,0.3715,0.01922,0.1
work/windows/french-horn/Ds3/french-horn_Ds3_025_piano_normal_w000.wav,french-horn,train,french-horn/Ds3/french-horn_Ds3_025_piano_normal.mp3,0.0,0.4441,0.01059,0.1
work/windows/french-horn/Ds3/french-horn_Ds3_05_fortissimo_normal_w000.wav,french-horn,train,french-horn/Ds3/french-horn_Ds3_05_fortissimo_normal.mp3,0.0,0.7198,0.04219,0.1
work/windows/french-horn/Ds3/french-horn_Ds3_05_mezzo-forte_normal_w000.wav,french-horn,train,french-horn/Ds3/french-horn_Ds3_05_mezzo-forte_normal.mp3,0.0,0.8824,0.02664,0.1
work/windows/french-horn/Ds3/french-horn_Ds3_05_piano_normal_w000.wav,french-horn,train,french-horn/Ds3/french-horn_Ds3_05_piano_normal.mp3,0.0,0.8591,0.01197,0.1
work/windows/french-horn/Ds3/french-horn_Ds3_15_fortissimo_normal_w000.wav,french-horn,train,french-horn/Ds3/french-horn_Ds3_15_fortissimo_normal.mp3,0.0,1.8808,0.04798,0.1
work/windows/french-horn/Ds3/french-horn_Ds3_15_mezzo-forte_normal_w000.wav,french-horn,train,french-horn/Ds3/french-horn_Ds3_15_mezzo-forte_normal.mp3,0.0,1.7183,0.02902,0.1
work/windows/french-horn/Ds3/french-horn_Ds3_15_piano_normal_w000.wav,french-horn,train,french-horn/Ds3/french-horn_Ds3_15_piano_normal.mp3,0.0,2.142,0.01292,0.1
work/windows/french-horn/Ds3/french-horn_Ds3_1_fortissimo_normal_w000.wav,french-horn,train,french-horn/Ds3/french-horn_Ds3_1_fortissimo_normal.mp3,0.0,1.3235,0.04486,0.1
work/windows/french-horn/Ds3/french-horn_Ds3_1_mezzo-forte_normal_w000.wav,french-horn,train,french-horn/Ds3/french-horn_Ds3_1_mezzo-forte_normal.mp3,0.0,1.2307,0.02834,0.1
work/windows/french-horn/Ds3/french-horn_Ds3_1_piano_normal_w000.wav,french-horn,train,french-horn/Ds3/french-horn_Ds3_1_piano_normal.mp3,0.0,1.5673,0.01253,0.1
work/windows/french-horn/Ds3/french-horn_Ds3_long_piano_normal_w000.wav,french-horn,train,french-horn/Ds3/french-horn_Ds3_long_piano_normal.mp3,0.0,0.9665,0.01704,0.1
work/windows/french-horn/Ds3/french-horn_Ds3_very-long_cresc-decresc_normal_w000.wav,french-horn,train,french-horn/Ds3/french-horn_Ds3_very-long_cresc-decresc_normal.mp3,0.0,3.0,0.01974,0.1
work/windows/french-horn/Ds3/french-horn_Ds3_very-long_cresc-decresc_normal_w001.wav,french-horn,train,french-horn/Ds3/french-horn_Ds3_very-long_cresc-decresc_normal.mp3,3.0,3.0,0.05592,0.1
work/windows/french-horn/Ds3/french-horn_Ds3_very-long_cresc-decresc_normal_w002.wav,french-horn,train,french-horn/Ds3/french-horn_Ds3_very-long_cresc-decresc_normal.mp3,6.0,3.0,0.04471,0.1
work/windows/french-horn/Ds3/french-horn_Ds3_very-long_cresc-decresc_normal_w003.wav,french-horn,train,french-horn/Ds3/french-horn_Ds3_very-long_cresc-decresc_normal.mp3,9.0,1.6057,0.01651,0.1
work/windows/french-horn/Ds4/french-horn_Ds4_025_fortissimo_normal_w000.wav,french-horn,train,french-horn/Ds4/french-horn_Ds4_025_fortissimo_normal.mp3,0.0,0.3251,0.04501,0.1
work/windows/french-horn/Ds4/french-horn_Ds4_025_mezzo-forte_normal_w000.wav,french-horn,train,french-horn/Ds4/french-horn_Ds4_025_mezzo-forte_normal.mp3,0.0,0.418,0.02291,0.1
work/windows/french-horn/Ds4/french-horn_Ds4_025_piano_normal_w000.wav,french-horn,train,french-horn/Ds4/french-horn_Ds4_025_piano_normal.mp3,0.0,0.4412,0.02028,0.1
work/windows/french-horn/Ds4/french-horn_Ds4_05_fortissimo_normal_w000.wav,french-horn,train,french-horn/Ds4/french-horn_Ds4_05_fortissimo_normal.mp3,0.0,0.8127,0.04448,0.1
work/windows/french-horn/Ds4/french-horn_Ds4_05_mezzo-forte_normal_w000.wav,french-horn,train,french-horn/Ds4/french-horn_Ds4_05_mezzo-forte_normal.mp3,0.0,0.8359,0.03974,0.1
work/windows/french-horn/Ds4/french-horn_Ds4_05_piano_normal_w000.wav,french-horn,train,french-horn/Ds4/french-horn_Ds4_05_piano_normal.mp3,0.0,0.8824,0.0283,0.1
work/windows/french-horn/Ds4/french-horn_Ds4_15_fortissimo_normal_w000.wav,french-horn,train,french-horn/Ds4/french-horn_Ds4_15_fortissimo_normal.mp3,0.0,1.6486,0.04591,0.1
work/windows/french-horn/Ds4/french-horn_Ds4_15_mezzo-forte_normal_w000.wav,french-horn,train,french-horn/Ds4/french-horn_Ds4_15_mezzo-forte_normal.mp3,0.0,1.5557,0.03924,0.1
work/windows/french-horn/Ds4/french-horn_Ds4_15_piano_normal_w000.wav,french-horn,train,french-horn/Ds4/french-horn_Ds4_15_piano_normal.mp3,0.0,1.7183,0.03215,0.1
work/windows/french-horn/Ds4/french-horn_Ds4_1_fortissimo_normal_w000.wav,french-horn,train,french-horn/Ds4/french-horn_Ds4_1_fortissimo_normal.mp3,0.0,1.4396,0.0433,0.1
work/windows/french-horn/Ds4/french-horn_Ds4_1_mezzo-forte_normal_w000.wav,french-horn,train,french-horn/Ds4/french-horn_Ds4_1_mezzo-forte_normal.mp3,0.0,1.4164,0.03602,0.1
work/windows/french-horn/Ds4/french-horn_Ds4_1_piano_normal_w000.wav,french-horn,train,french-horn/Ds4/french-horn_Ds4_1_piano_normal.mp3,0.0,1.4629,0.02821,0.1
work/windows/french-horn/Ds4/french-horn_Ds4_phrase_piano_normal_w000.wav,french-horn,train,french-horn/Ds4/french-horn_Ds4_phrase_piano_normal.mp3,0.0,3.0,0.03846,0.1
work/windows/french-horn/Ds4/french-horn_Ds4_phrase_piano_normal_w001.wav,french-horn,train,french-horn/Ds4/french-horn_Ds4_phrase_piano_normal.mp3,3.0,3.0,0.00724,0.1
work/windows/french-horn/Ds4/french-horn_Ds4_phrase_piano_normal_w002.wav,french-horn,train,french-horn/Ds4/french-horn_Ds4_phrase_piano_normal.mp3,6.0,1.6103,0.00622,0.1
work/windows/french-horn/Ds4/french-horn_Ds4_very-long_cresc-decresc_normal_w000.wav,french-horn,train,french-horn/Ds4/french-horn_Ds4_very-long_cresc-decresc_normal.mp3,0.0,3.0,0.03332,0.1
work/windows/french-horn/Ds4/french-horn_Ds4_very-long_cresc-decresc_normal_w001.wav,french-horn,train,french-horn/Ds4/french-horn_Ds4_very-long_cresc-decresc_normal.mp3,3.0,3.0,0.0504,0.1
work/windows/french-horn/Ds4/french-horn_Ds4_very-long_cresc-decresc_normal_w002.wav,french-horn,train,french-horn/Ds4/french-horn_Ds4_very-long_cresc-decresc_normal.mp3,6.0,3.0,0.04043,0.1
work/windows/french-horn/Ds4/french-horn_Ds4_very-long_cresc-decresc_normal_w003.wav,french-horn,train,french-horn/Ds4/french-horn_Ds4_very-long_cresc-decresc_normal.mp3,9.0,2.5635,0.02526,0.1
