path,label,family,duration_s,sample_rate,note,midi,dynamic,technique,is_plain,is_phrase,resampled_path,resampled_dur_s,status
french-horn/C4/french-horn_C4_very-long_piano_normal.mp3,french-horn,brass,33.3845,44100,C4,60,piano,normal,1,0,work/resampled/french-horn/C4/french-horn_C4_very-long_piano_normal.wav,33.3845,ok
french-horn/C5/french-horn_C5_025_fortissimo_normal.mp3,french-horn,brass,0.4179,44100,C5,72,fortissimo,normal,1,0,work/resampled/french-horn/C5/french-horn_C5_025_fortissimo_normal.wav,0.418,ok
french-horn/C5/french-horn_C5_025_mezzo-forte_normal.mp3,french-horn,brass,0.4441,44100,C5,72,mezzo-forte,normal,1,0,work/resampled/french-horn/C5/french-horn_C5_025_mezzo-forte_normal.wav,0.4441,ok
french-horn/C5/french-horn_C5_025_piano_normal.mp3,french-horn,brass,0.4441,44100,C5,72,piano,normal,1,0,work/resampled/french-horn/C5/french-horn_C5_025_piano_normal.wav,0.4441,ok
french-horn/C5/french-horn_C5_05_fortissimo_normal.mp3,french-horn,brass,0.8882,44100,C5,72,fortissimo,normal,1,0,work/resampled/french-horn/C5/french-horn_C5_05_fortissimo_normal.wav,0.8882,ok
french-horn/C5/french-horn_C5_05_mezzo-forte_normal.mp3,french-horn,brass,0.9927,44100,C5,72,mezzo-forte,normal,1,0,work/resampled/french-horn/C5/french-horn_C5_05_mezzo-forte_normal.wav,0.9927,ok
french-horn/C5/french-horn_C5_05_piano_normal.mp3,french-horn,brass,0.9143,44100,C5,72,piano,normal,1,0,work/resampled/french-horn/C5/french-horn_C5_05_piano_normal.wav,0.9143,ok
french-horn/C5/french-horn_C5_15_fortissimo_normal.mp3,french-horn,brass,1.4628,44100,C5,72,fortissimo,normal,1,0,work/resampled/french-horn/C5/french-horn_C5_15_fortissimo_normal.wav,1.4629,ok
french-horn/C5/french-horn_C5_15_mezzo-forte_normal.mp3,french-horn,brass,1.8547,44100,C5,72,mezzo-forte,normal,1,0,work/resampled/french-horn/C5/french-horn_C5_15_mezzo-forte_normal.wav,1.8547,ok
french-horn/C5/french-horn_C5_15_piano_normal.mp3,french-horn,brass,2.0898,44100,C5,72,piano,normal,1,0,work/resampled/french-horn/C5/french-horn_C5_15_piano_normal.wav,2.0898,ok
french-horn/C5/french-horn_C5_1_fortissimo_normal.mp3,french-horn,brass,1.4106,44100,C5,72,fortissimo,normal,1,0,work/resampled/french-horn/C5/french-horn_C5_1_fortissimo_normal.wav,1.4106,ok
french-horn/C5/french-horn_C5_1_mezzo-forte_normal.mp3,french-horn,brass,1.5151,44100,C5,72,mezzo-forte,normal,1,0,work/resampled/french-horn/C5/french-horn_C5_1_mezzo-forte_normal.wav,1.5151,ok
french-horn/C5/french-horn_C5_1_piano_normal.mp3,french-horn,brass,1.4628,44100,C5,72,piano,normal,1,0,work/resampled/french-horn/C5/french-horn_C5_1_piano_normal.wav,1.4629,ok
french-horn/C5/french-horn_C5_very-long_crescendo_normal.mp3,french-horn,brass,8.3069,44100,C5,72,crescendo,normal,1,0,work/resampled/french-horn/C5/french-horn_C5_very-long_crescendo_normal.wav,8.3069,ok
french-horn/C5/french-horn_C5_very-long_forte_normal.mp3,french-horn,brass,8.2024,44100,C5,72,forte,normal,1,0,work/resampled/french-horn/C5/french-horn_C5_very-long_forte_normal.wav,8.2024,ok
french-horn/C5/french-horn_C5_very-long_piano_normal.mp3,french-horn,brass,19.8792,44100,C5,72,piano,normal,1,0,work/resampled/french-horn/C5/french-horn_C5_very-long_piano_normal.wav,19.8792,ok
french-horn/Cs2/french-horn_Cs2_025_fortissimo_normal.mp3,french-horn,brass,0.4963,44100,Cs2,37,fortissimo,normal,1,0,work/resampled/french-horn/Cs2/french-horn_Cs2_025_fortissimo_normal.wav,0.4963,ok
french-horn/Cs2/french-horn_Cs2_025_mezzo-forte_normal.mp3,french-horn,brass,0.4441,44100,Cs2,37,mezzo-forte,normal,1,0,work/resampled/french-horn/Cs2/french-horn_Cs2_025_mezzo-forte_normal.wav,0.4441,ok
french-horn/Cs2/french-horn_Cs2_025_piano_normal.mp3,french-horn,brass,0.5486,44100,Cs2,37,piano,normal,1,0,work/resampled/french-horn/Cs2/french-horn_Cs2_025_piano_normal.wav,0.5486,ok
french-horn/Cs2/french-horn_Cs2_05_fortissimo_normal.mp3,french-horn,brass,0.8098,44100,Cs2,37,fortissimo,normal,1,0,work/resampled/french-horn/Cs2/french-horn_Cs2_05_fortissimo_normal.wav,0.8098,ok
french-horn/Cs2/french-horn_Cs2_05_mezzo-forte_normal.mp3,french-horn,brass,0.8098,44100,Cs2,37,mezzo-forte,normal,1,0,work/resampled/french-horn/Cs2/french-horn_Cs2_05_mezzo-forte_normal.wav,0.8098,ok
french-horn/Cs2/french-horn_Cs2_05_piano_normal.mp3,french-horn,brass,0.7314,44100,Cs2,37,piano,normal,1,0,work/resampled/french-horn/Cs2/french-horn_Cs2_05_piano_normal.wav,0.7314,ok
french-horn/Cs2/french-horn_Cs2_15_fortissimo_normal.mp3,french-horn,brass,1.8808,44100,Cs2,37,fortissimo,normal,1,0,work/resampled/french-horn/Cs2/french-horn_Cs2_15_fortissimo_normal.wav,1.8808,ok
french-horn/Cs2/french-horn_Cs2_15_mezzo-forte_normal.mp3,french-horn,brass,1.5935,44100,Cs2,37,mezzo-forte,normal,1,0,work/resampled/french-horn/Cs2/french-horn_Cs2_15_mezzo-forte_normal.wav,1.5935,ok
french-horn/Cs2/french-horn_Cs2_15_piano_normal.mp3,french-horn,brass,2.1682,44100,Cs2,37,piano,normal,1,0,work/resampled/french-horn/Cs2/french-horn_Cs2_15_piano_normal.wav,2.1682,ok
french-horn/Cs2/french-horn_Cs2_1_fortissimo_normal.mp3,french-horn,brass,1.489,44100,Cs2,37,fortissimo,normal,1,0,work/resampled/french-horn/Cs2/french-horn_Cs2_1_fortissimo_normal.wav,1.489,ok
french-horn/Cs2/french-horn_Cs2_1_mezzo-forte_normal.mp3,french-horn,brass,1.6718,44100,Cs2,37,mezzo-forte,normal,1,0,work/resampled/french-horn/Cs2/french-horn_Cs2_1_mezzo-forte_normal.wav,1.6718,ok
french-horn/Cs2/french-horn_Cs2_1_piano_normal.mp3,french-horn,brass,1.5151,44100,Cs2,37,piano,normal,1,0,work/resampled/french-horn/Cs2/french-horn_Cs2_1_piano_normal.wav,1.5151,ok
french-horn/Cs2/french-horn_Cs2_long_forte_normal.mp3,french-horn,brass,2.56,44100,Cs2,37,forte,normal,1,0,work/resampled/french-horn/Cs2/french-horn_Cs2_long_forte_normal.wav,2.56,ok
french-horn/Cs2/french-horn_Cs2_long_piano_normal.mp3,french-horn,brass,2.7168,44100,Cs2,37,piano,normal,1,0,work/resampled/french-horn/Cs2/french-horn_Cs2_long_piano_normal.wav,2.7167,ok
french-horn/Cs2/french-horn_Cs2_very-long_cresc-decresc_normal.mp3,french-horn,brass,8.8033,44100,Cs2,37,cresc-decresc,normal,1,0,work/resampled/french-horn/Cs2/french-horn_Cs2_very-long_cresc-decresc_normal.wav,8.8033,ok
french-horn/Cs3/french-horn_Cs3_025_fortissimo_normal.mp3,french-horn,brass,0.4963,44100,Cs3,49,fortissimo,normal,1,0,work/resampled/french-horn/Cs3/french-horn_Cs3_025_fortissimo_normal.wav,0.4963,ok
french-horn/Cs3/french-horn_Cs3_025_mezzo-forte_normal.mp3,french-horn,brass,0.4441,44100,Cs3,49,mezzo-forte,normal,1,0,work/resampled/french-horn/Cs3/french-horn_Cs3_025_mezzo-forte_normal.wav,0.4441,ok
french-horn/Cs3/french-horn_Cs3_025_piano_normal.mp3,french-horn,brass,0.4702,44100,Cs3,49,piano,normal,1,0,work/resampled/french-horn/Cs3/french-horn_Cs3_025_piano_normal.wav,0.4702,ok
french-horn/Cs3/french-horn_Cs3_05_fortissimo_normal.mp3,french-horn,brass,0.862,44100,Cs3,49,fortissimo,normal,1,0,work/resampled/french-horn/Cs3/french-horn_Cs3_05_fortissimo_normal.wav,0.862,ok
french-horn/Cs3/french-horn_Cs3_05_mezzo-forte_normal.mp3,french-horn,brass,0.8882,44100,Cs3,49,mezzo-forte,normal,1,0,work/resampled/french-horn/Cs3/french-horn_Cs3_05_mezzo-forte_normal.wav,0.8882,ok
french-horn/Cs3/french-horn_Cs3_05_piano_normal.mp3,french-horn,brass,0.9143,44100,Cs3,49,piano,normal,1,0,work/resampled/french-horn/Cs3/french-horn_Cs3_05_piano_normal.wav,0.9143,ok
french-horn/Cs3/french-horn_Cs3_15_fortissimo_normal.mp3,french-horn,brass,1.8286,44100,Cs3,49,fortissimo,normal,1,0,work/resampled/french-horn/Cs3/french-horn_Cs3_15_fortissimo_normal.wav,1.8286,ok
french-horn/Cs3/french-horn_Cs3_15_mezzo-forte_normal.mp3,french-horn,brass,1.5673,44100,Cs3,49,mezzo-forte,normal,1,0,work/resampled/french-horn/Cs3/french-horn_Cs3_15_mezzo-forte_normal.wav,1.5673,ok
french-horn/Cs3/french-horn_Cs3_15_piano_normal.mp3,french-horn,brass,2.2988,44100,Cs3,49,piano,normal,1,0,work/resampled/french-horn/Cs3/french-horn_Cs3_15_piano_normal.wav,2.2988,ok
french-horn/Cs3/french-horn_Cs3_1_fortissimo_normal.mp3,french-horn,brass,1.3583,44100,Cs3,49,fortissimo,normal,1,0,work/resampled/french-horn/Cs3/french-horn_Cs3_1_fortissimo_normal.wav,1.3584,ok
french-horn/Cs3/french-horn_Cs3_1_mezzo-forte_normal.mp3,french-horn,brass,1.3061,44100,Cs3,49,mezzo-forte,normal,1,0,work/resampled/french-horn/Cs3/french-horn_Cs3_1_mezzo-forte_normal.wav,1.3061,ok
french-horn/Cs3/french-horn_Cs3_1_piano_normal.mp3,french-horn,brass,1.5151,44100,Cs3,49,piano,normal,1,0,work/resampled/french-horn/Cs3/french-horn_Cs3_1_piano_normal.wav,1.5151,ok
french-horn/Cs3/french-horn_Cs3_long_forte_normal.mp3,french-horn,brass,2.5861,44100,Cs3,49,forte,normal,1,0,work/resampled/french-horn/Cs3/french-horn_Cs3_long_forte_normal.wav,2.5861,ok
french-horn/Cs3/french-horn_Cs3_long_piano_normal.mp3,french-horn,brass,2.2727,44100,Cs3,49,piano,normal,1,0,work/resampled/french-horn/Cs3/french-horn_Cs3_long_piano_normal.wav,2.2727,ok
french-horn/Cs3/french-horn_Cs3_phrase_piano_normal.mp3,french-horn,brass,7.4188,44100,Cs3,49,piano,normal,1,1,work/resampled/french-horn/Cs3/french-horn_Cs3_phrase_piano_normal.wav,7.4188,ok
french-horn/Cs3/french-horn_Cs3_very-long_fortissimo_normal.mp3,french-horn,brass,4.049,44100,Cs3,49,fortissimo,normal,1,0,work/resampled/french-horn/Cs3/french-horn_Cs3_very-long_fortissimo_normal.wav,4.049,ok
french-horn/Cs4/french-horn_Cs4_025_fortissimo_normal.mp3,french-horn,brass,0.4441,44100,Cs4,61,fortissimo,normal,1,0,work/resampled/french-horn/Cs4/french-horn_Cs4_025_fortissimo_normal.wav,0.4441,ok
french-horn/Cs4/french-horn_Cs4_025_mezzo-forte_normal.mp3,french-horn,brass,0.4179,44100,Cs4,61,mezzo-forte,normal,1,0,work/resampled/french-horn/Cs4/french-horn_Cs4_025_mezzo-forte_normal.wav,0.418,ok
french-horn/Cs4/french-horn_Cs4_025_piano_normal.mp3,french-horn,brass,0.4441,44100,Cs4,61,piano,normal,1,0,work/resampled/french-horn/Cs4/french-horn_Cs4_025_piano_normal.wav,0.4441,ok
french-horn/Cs4/french-horn_Cs4_05_fortissimo_normal.mp3,french-horn,brass,0.9143,44100,Cs4,61,fortissimo,normal,1,0,work/resampled/french-horn/Cs4/french-horn_Cs4_05_fortissimo_normal.wav,0.9143,ok
french-horn/Cs4/french-horn_Cs4_05_mezzo-forte_normal.mp3,french-horn,brass,0.9404,44100,Cs4,61,mezzo-forte,normal,1,0,work/resampled/french-horn/Cs4/french-horn_Cs4_05_mezzo-forte_normal.wav,0.9404,ok
french-horn/Cs4/french-horn_Cs4_05_piano_normal.mp3,french-horn,brass,0.8882,44100,Cs4,61,piano,normal,1,0,work/resampled/french-horn/Cs4/french-horn_Cs4_05_piano_normal.wav,0.8882,ok
french-horn/Cs4/french-horn_Cs4_15_fortissimo_normal.mp3,french-horn,brass,1.9853,44100,Cs4,61,fortissimo,normal,1,0,work/resampled/french-horn/Cs4/french-horn_Cs4_15_fortissimo_normal.wav,1.9853,ok
french-horn/Cs4/french-horn_Cs4_15_mezzo-forte_normal.mp3,french-horn,brass,1.5673,44100,Cs4,61,mezzo-forte,normal,1,0,work/resampled/french-horn/Cs4/french-horn_Cs4_15_mezzo-forte_normal.wav,1.5673,ok
french-horn/Cs4/french-horn_Cs4_15_piano_normal.mp3,french-horn,brass,1.6718,44100,Cs4,61,piano,normal,1,0,work/resampled/french-horn/Cs4/french-horn_Cs4_15_piano_normal.wav,1.6718,ok
french-horn/Cs4/french-horn_Cs4_1_fortissimo_normal.mp3,french-horn,brass,1.5151,44100,Cs4,61,fortissimo,normal,1,0,work/resampled/french-horn/Cs4/french-horn_Cs4_1_fortissimo_normal.wav,1.5151,ok
french-horn/Cs4/french-horn_Cs4_1_mezzo-forte_normal.mp3,french-horn,brass,1.4106,44100,Cs4,61,mezzo-forte,normal,1,0,work/resampled/french-horn/Cs4/french-horn_Cs4_1_mezzo-forte_normal.wav,1.4106,ok
french-horn/Cs4/french-horn_Cs4_1_piano_normal.mp3,french-horn,brass,1.2277,44100,Cs4,61,piano,normal,1,0,work/resampled/french-horn/Cs4/french-horn_Cs4_1_piano_normal.wav,1.2278,ok
french-horn/Cs5/french-horn_Cs5_025_fortissimo_normal.mp3,french-horn,brass,0.4441,44100,Cs5,73,fortissimo,normal,1,0,work/resampled/french-horn/Cs5/french-horn_Cs5_025_fortissimo_normal.wav,0.4441,ok
french-horn/Cs5/french-horn_Cs5_05_fortissimo_normal.mp3,french-horn,brass,0.9143,44100,Cs5,73,fortissimo,normal,1,0,work/resampled/french-horn/Cs5/french-horn_Cs5_05_fortissimo_normal.wav,0.9143,ok
french-horn/Cs5/french-horn_Cs5_15_fortissimo_normal.mp3,french-horn,brass,1.4106,44100,Cs5,73,fortissimo,normal,1,0,work/resampled/french-horn/Cs5/french-horn_Cs5_15_fortissimo_normal.wav,1.4106,ok
french-horn/Cs5/french-horn_Cs5_1_fortissimo_normal.mp3,french-horn,brass,1.2277,44100,Cs5,73,fortissimo,normal,1,0,work/resampled/french-horn/Cs5/french-horn_Cs5_1_fortissimo_normal.wav,1.2278,ok
french-horn/Cs5/french-horn_Cs5_very-long_fortissimo_normal.mp3,french-horn,brass,2.8213,44100,Cs5,73,fortissimo,normal,1,0,work/resampled/french-horn/Cs5/french-horn_Cs5_very-long_fortissimo_normal.wav,2.8212,ok
french-horn/D2/french-horn_D2_025_fortissimo_normal.mp3,french-horn,brass,0.5224,44100,D2,38,fortissimo,normal,1,0,work/resampled/french-horn/D2/french-horn_D2_025_fortissimo_normal.wav,0.5224,ok
french-horn/D2/french-horn_D2_025_mezzo-forte_normal.mp3,french-horn,brass,0.4963,44100,D2,38,mezzo-forte,normal,1,0,work/resampled/french-horn/D2/french-horn_D2_025_mezzo-forte_normal.wav,0.4963,ok
french-horn/D2/french-horn_D2_025_piano_normal.mp3,french-horn,brass,0.3918,44100,D2,38,piano,normal,1,0,work/resampled/french-horn/D2/french-horn_D2_025_piano_normal.wav,0.3918,ok
french-horn/D2/french-horn_D2_05_fortissimo_normal.mp3,french-horn,brass,0.8882,44100,D2,38,fortissimo,normal,1,0,work/resampled/french-horn/D2/french-horn_D2_05_fortissimo_normal.wav,0.8882,ok
french-horn/D2/french-horn_D2_05_mezzo-forte_normal.mp3,french-horn,brass,0.8359,44100,D2,38,mezzo-forte,normal,1,0,work/resampled/french-horn/D2/french-horn_D2_05_mezzo-forte_normal.wav,0.8359,ok
french-horn/D2/french-horn_D2_05_piano_normal.mp3,french-horn,brass,0.6792,44100,D2,38,piano,normal,1,0,work/resampled/french-horn/D2/french-horn_D2_05_piano_normal.wav,0.6792,ok
french-horn/D2/french-horn_D2_15_fortissimo_normal.mp3,french-horn,brass,1.6979,44100,D2,38,fortissimo,normal,1,0,work/resampled/french-horn/D2/french-horn_D2_15_fortissimo_normal.wav,1.698,ok
french-horn/D2/french-horn_D2_15_mezzo-forte_normal.mp3,french-horn,brass,1.6979,44100,D2,38,mezzo-forte,normal,1,0,work/resampled/french-horn/D2/french-horn_D2_15_mezzo-forte_normal.wav,1.698,ok
french-horn/D2/french-horn_D2_15_piano_normal.mp3,french-horn,brass,2.0898,44100,D2,38,piano,normal,1,0,work/resampled/french-horn/D2/french-horn_D2_15_piano_normal.wav,2.0898,ok
french-horn/D2/french-horn_D2_1_fortissimo_normal.mp3,french-horn,brass,1.489,44100,D2,38,fortissimo,normal,1,0,work/resampled/french-horn/D2/french-horn_D2_1_fortissimo_normal.wav,1.489,ok
french-horn/D2/french-horn_D2_1_mezzo-forte_normal.mp3,french-horn,brass,1.6196,44100,D2,38,mezzo-forte,normal,1,0,work/resampled/french-horn/D2/french-horn_D2_1_mezzo-forte_normal.wav,1.6196,ok
french-horn/D2/french-horn_D2_1_piano_normal.mp3,french-horn,brass,1.5151,44100,D2,38,piano,normal,1,0,work/resampled/french-horn/D2/french-horn_D2_1_piano_normal.wav,1.5151,ok
french-horn/D3/french-horn_D3_025_fortissimo_normal.mp3,french-horn,brass,0.4963,44100,D3,50,fortissimo,normal,1,0,work/resampled/french-horn/D3/french-horn_D3_025_fortissimo_normal.wav,0.4963,ok
french-horn/D3/french-horn_D3_025_mezzo-forte_normal.mp3,french-horn,brass,0.4441,44100,D3,50,mezzo-forte,normal,1,0,work/resampled/french-horn/D3/french-horn_D3_025_mezzo-forte_normal.wav,0.4441,ok
french-horn/D3/french-horn_D3_025_piano_normal.mp3,french-horn,brass,0.4702,44100,D3,50,piano,normal,1,0,work/resampled/french-horn/D3/french-horn_D3_025_piano_normal.wav,0.4702,ok
french-horn/D3/french-horn_D3_05_fortissimo_normal.mp3,french-horn,brass,0.8098,44100,D3,50,fortissimo,normal,1,0,work/resampled/french-horn/D3/french-horn_D3_05_fortissimo_normal.wav,0.8098,ok
french-horn/D3/french-horn_D3_05_mezzo-forte_normal.mp3,french-horn,brass,0.8359,44100,D3,50,mezzo-forte,normal,1,0,work/resampled/french-horn/D3/french-horn_D3_05_mezzo-forte_normal.wav,0.8359,ok
french-horn/D3/french-horn_D3_05_piano_normal.mp3,french-horn,brass,0.7576,44100,D3,50,piano,normal,1,0,work/resampled/french-horn/D3/french-horn_D3_05_piano_normal.wav,0.7576,ok
french-horn/D3/french-horn_D3_15_fortissimo_normal.mp3,french-horn,brass,1.7763,44100,D3,50,fortissimo,normal,1,0,work/resampled/french-horn/D3/french-horn_D3_15_fortissimo_normal.wav,1.7763,ok
french-horn/D3/french-horn_D3_15_mezzo-forte_normal.mp3,french-horn,brass,1.5413,44100,D3,50,mezzo-forte,normal,1,0,work/resampled/french-horn/D3/french-horn_D3_15_mezzo-forte_normal.wav,1.5412,ok
french-horn/D3/french-horn_D3_15_piano_normal.mp3,french-horn,brass,1.9853,44100,D3,50,piano,normal,1,0,work/resampled/french-horn/D3/french-horn_D3_15_piano_normal.wav,1.9853,ok
french-horn/D3/french-horn_D3_1_fortissimo_normal.mp3,french-horn,brass,1.4106,44100,D3,50,fortissimo,normal,1,0,work/resampled/french-horn/D3/french-horn_D3_1_fortissimo_normal.wav,1.4106,ok
french-horn/D3/french-horn_D3_1_mezzo-forte_normal.mp3,french-horn,brass,1.2277,44100,D3,50,mezzo-forte,normal,1,0,work/resampled/french-horn/D3/french-horn_D3_1_mezzo-forte_normal.wav,1.2278,ok
french-horn/D3/french-horn_D3_1_piano_normal.mp3,french-horn,brass,1.3061,44100,D3,50,piano,normal,1,0,work/resampled/french-horn/D3/french-horn_D3_1_piano_normal.wav,1.3061,ok
french-horn/D4/french-horn_D4_025_fortissimo_normal.mp3,french-horn,brass,0.4963,44100,D4,62,fortissimo,normal,1,0,work/resampled/french-horn/D4/french-horn_D4_025_fortissimo_normal.wav,0.4963,ok
french-horn/D4/french-horn_D4_025_mezzo-forte_normal.mp3,french-horn,brass,0.4179,44100,D4,62,mezzo-forte,normal,1,0,work/resampled/french-horn/D4/french-horn_D4_025_mezzo-forte_normal.wav,0.418,ok
french-horn/D4/french-horn_D4_025_piano_normal.mp3,french-horn,brass,0.4179,44100,D4,62,piano,normal,1,0,work/resampled/french-horn/D4/french-horn_D4_025_piano_normal.wav,0.418,ok
french-horn/D4/french-horn_D4_05_fortissimo_normal.mp3,french-horn,brass,0.9927,44100,D4,62,fortissimo,normal,1,0,work/resampled/french-horn/D4/french-horn_D4_05_fortissimo_normal.wav,0.9927,ok
french-horn/D4/french-horn_D4_05_mezzo-forte_normal.mp3,french-horn,brass,0.862,44100,D4,62,mezzo-forte,normal,1,0,work/resampled/french-horn/D4/french-horn_D4_05_mezzo-forte_normal.wav,0.862,ok
french-horn/D4/french-horn_D4_05_piano_normal.mp3,french-horn,brass,0.8098,44100,D4,62,piano,normal,1,0,work/resampled/french-horn/D4/french-horn_D4_05_piano_normal.wav,0.8098,ok
french-horn/D4/french-horn_D4_15_fortissimo_normal.mp3,french-horn,brass,1.9592,44100,D4,62,fortissimo,normal,1,0,work/resampled/french-horn/D4/french-horn_D4_15_fortissimo_normal.wav,1.9592,ok
french-horn/D4/french-horn_D4_15_mezzo-forte_normal.mp3,french-horn,brass,1.6718,44100,D4,62,mezzo-forte,normal,1,0,work/resampled/french-horn/D4/french-horn_D4_15_mezzo-forte_normal.wav,1.6718,ok
french-horn/D4/french-horn_D4_15_piano_normal.mp3,french-horn,brass,1.7763,44100,D4,62,piano,normal,1,0,work/resampled/french-horn/D4/french-horn_D4_15_piano_normal.wav,1.7763,ok
french-horn/D4/french-horn_D4_1_fortissimo_normal.mp3,french-horn,brass,1.4106,44100,D4,62,fortissimo,normal,1,0,work/resampled/french-horn/D4/french-horn_D4_1_fortissimo_normal.wav,1.4106,ok
french-horn/D4/french-horn_D4_1_mezzo-forte_normal.mp3,french-horn,brass,1.4367,44100,D4,62,mezzo-forte,normal,1,0,work/resampled/french-horn/D4/french-horn_D4_1_mezzo-forte_normal.wav,1.4367,ok
french-horn/D4/french-horn_D4_1_piano_normal.mp3,french-horn,brass,1.28,44100,D4,62,piano,normal,1,0,work/resampled/french-horn/D4/french-horn_D4_1_piano_normal.wav,1.28,ok
french-horn/D4/french-horn_D4_long_forte_normal.mp3,french-horn,brass,2.7428,44100,D4,62,forte,normal,1,0,work/resampled/french-horn/D4/french-horn_D4_long_forte_normal.wav,2.7429,ok
french-horn/D4/french-horn_D4_long_piano_normal.mp3,french-horn,brass,2.2988,44100,D4,62,piano,normal,1,0,work/resampled/french-horn/D4/french-horn_D4_long_piano_normal.wav,2.2988,ok
french-horn/D5/french-horn_D5_025_fortissimo_normal.mp3,french-horn,brass,0.4179,44100,D5,74,fortissimo,normal,1,0,work/resampled/french-horn/D5/french-horn_D5_025_fortissimo_normal.wav,0.418,ok
french-horn/D5/french-horn_D5_05_fortissimo_normal.mp3,french-horn,brass,0.8098,44100,D5,74,fortissimo,normal,1,0,work/resampled/french-horn/D5/french-horn_D5_05_fortissimo_normal.wav,0.8098,ok
french-horn/D5/french-horn_D5_15_fortissimo_normal.mp3,french-horn,brass,1.489,44100,D5,74,fortissimo,normal,1,0,work/resampled/french-horn/D5/french-horn_D5_15_fortissimo_normal.wav,1.489,ok
french-horn/D5/french-horn_D5_1_fortissimo_normal.mp3,french-horn,brass,1.3061,44100,D5,74,fortissimo,normal,1,0,work/resampled/french-horn/D5/french-horn_D5_1_fortissimo_normal.wav,1.3061,ok
french-horn/D5/french-horn_D5_long_forte_normal.mp3,french-horn,brass,1.7502,44100,D5,74,forte,normal,1,0,work/resampled/french-horn/D5/french-horn_D5_long_forte_normal.wav,1.7502,ok
french-horn/D5/french-horn_D5_long_piano_normal.mp3,french-horn,brass,1.8024,44100,D5,74,piano,normal,1,0,work/resampled/french-horn/D5/french-horn_D5_long_piano_normal.wav,1.8024,ok
french-horn/D5/french-horn_D5_very-long_crescendo_normal.mp3,french-horn,brass,4.3363,44100,D5,74,crescendo,normal,1,0,work/resampled/french-horn/D5/french-horn_D5_very-long_crescendo_normal.wav,4.3363,ok
french-horn/Ds2/french-horn_Ds2_025_fortissimo_normal.mp3,french-horn,brass,0.4963,44100,Ds2,39,fortissimo,normal,1,0,work/resampled/french-horn/Ds2/french-horn_Ds2_025_fortissimo_normal.wav,0.4963,ok
french-horn/Ds2/french-horn_Ds2_025_mezzo-forte_normal.mp3,french-horn,brass,0.4441,44100,Ds2,39,mezzo-forte,normal,1,0,work/resampled/french-horn/Ds2/french-horn_Ds2_025_mezzo-forte_normal.wav,0.4441,ok
french-horn/Ds2/french-horn_Ds2_025_piano_normal.mp3,french-horn,brass,0.3918,44100,Ds2,39,piano,normal,1,0,work/resampled/french-horn/Ds2/french-horn_Ds2_025_piano_normal.wav,0.3918,ok
french-horn/Ds2/french-horn_Ds2_05_fortissimo_normal.mp3,french-horn,brass,0.862,44100,Ds2,39,fortissimo,normal,1,0,work/resampled/french-horn/Ds2/french-horn_Ds2_05_fortissimo_normal.wav,0.862,ok
french-horn/Ds2/french-horn_Ds2_05_mezzo-forte_normal.mp3,french-horn,brass,0.8882,44100,Ds2,39,mezzo-forte,normal,1,0,work/resampled/french-horn/Ds2/french-horn_Ds2_05_mezzo-forte_normal.wav,0.8882,ok
french-horn/Ds2/french-horn_Ds2_05_piano_normal.mp3,french-horn,brass,0.8882,44100,Ds2,39,piano,normal,1,0,work/resampled/french-horn/Ds2/french-horn_Ds2_05_piano_normal.wav,0.8882,ok
french-horn/Ds2/french-horn_Ds2_15_fortissimo_normal.mp3,french-horn,brass,1.8024,44100,Ds2,39,fortissimo,normal,1,0,work/resampled/french-horn/Ds2/french-horn_Ds2_15_fortissimo_normal.wav,1.8024,ok
french-horn/Ds2/french-horn_Ds2_15_mezzo-forte_normal.mp3,french-horn,brass,1.5673,44100,Ds2,39,mezzo-forte,normal,1,0,work/resampled/french-horn/Ds2/french-horn_Ds2_15_mezzo-forte_normal.wav,1.5673,ok
french-horn/Ds2/french-horn_Ds2_15_piano_normal.mp3,french-horn,brass,2.142,44100,Ds2,39,piano,normal,1,0,work/resampled/french-horn/Ds2/french-horn_Ds2_15_piano_normal.wav,2.142,ok
french-horn/Ds2/french-horn_Ds2_1_fortissimo_normal.mp3,french-horn,brass,1.5935,44100,Ds2,39,fortissimo,normal,1,0,work/resampled/french-horn/Ds2/french-horn_Ds2_1_fortissimo_normal.wav,1.5935,ok
french-horn/Ds2/french-horn_Ds2_1_mezzo-forte_normal.mp3,french-horn,brass,1.489,44100,Ds2,39,mezzo-forte,normal,1,0,work/resampled/french-horn/Ds2/french-horn_Ds2_1_mezzo-forte_normal.wav,1.489,ok
french-horn/Ds2/french-horn_Ds2_1_piano_normal.mp3,french-horn,brass,1.2539,44100,Ds2,39,piano,normal,1,0,work/resampled/french-horn/Ds2/french-horn_Ds2_1_piano_normal.wav,1.2539,ok
french-horn/Ds3/french-horn_Ds3_025_fortissimo_normal.mp3,french-horn,brass,0.5224,44100,Ds3,51,fortissimo,normal,1,0,work/resampled/french-horn/Ds3/french-horn_Ds3_025_fortissimo_normal.wav,0.5224,ok
french-horn/Ds3/french-horn_Ds3_025_mezzo-forte_normal.mp3,french-horn,brass,0.4441,44100,Ds3,51,mezzo-forte,normal,1,0,work/resampled/french-horn/Ds3/french-horn_Ds3_025_mezzo-forte_normal.wav,0.4441,ok
