instrument,family,note,midi,octave,length,dynamic,technique,duration_s,sample_rate,channels,bitrate,bytes,folder_note,path,filename
tuba,brass,B1,35,1,15,pianissimo,normal,0.9665,44100,1,80000,11762,B1,tuba/B1/tuba_B1_15_pianissimo_normal.mp3,tuba_B1_15_pianissimo_normal.mp3
tuba,brass,B1,35,1,1,forte,normal,0.9404,44100,1,80000,11503,B1,tuba/B1/tuba_B1_1_forte_normal.mp3,tuba_B1_1_forte_normal.mp3
tuba,brass,B1,35,1,1,forte,tremolo,2.8996,44100,1,80000,31095,B1,tuba/B1/tuba_B1_1_forte_tremolo.mp3,tuba_B1_1_forte_tremolo.mp3
tuba,brass,B1,35,1,1,fortissimo,mute,0.7314,44100,1,80000,9413,B1,tuba/B1/tuba_B1_1_fortissimo_mute.mp3,tuba_B1_1_fortissimo_mute.mp3
tuba,brass,B1,35,1,1,fortissimo,normal,1.28,44100,1,80000,14899,B1,tuba/B1/tuba_B1_1_fortissimo_normal.mp3,tuba_B1_1_fortissimo_normal.mp3
tuba,brass,B1,35,1,1,mezzo-forte,normal,0.6269,44100,1,80000,8368,B1,tuba/B1/tuba_B1_1_mezzo-forte_normal.mp3,tuba_B1_1_mezzo-forte_normal.mp3
tuba,brass,B1,35,1,1,mezzo-piano,normal,0.5747,44100,1,80000,7846,B1,tuba/B1/tuba_B1_1_mezzo-piano_normal.mp3,tuba_B1_1_mezzo-piano_normal.mp3
tuba,brass,B1,35,1,1,pianissimo,normal,0.5747,44100,1,80000,7844,B1,tuba/B1/tuba_B1_1_pianissimo_normal.mp3,tuba_B1_1_pianissimo_normal.mp3
tuba,brass,B1,35,1,1,piano,normal,1.0187,44100,1,80000,12285,B1,tuba/B1/tuba_B1_1_piano_normal.mp3,tuba_B1_1_piano_normal.mp3
tuba,brass,C2,36,2,025,forte,mute,0.4441,44100,1,80000,6540,C2,tuba/C2/tuba_C2_025_forte_mute.mp3,tuba_C2_025_forte_mute.mp3
tuba,brass,C2,36,2,025,forte,normal,0.4179,44100,1,80000,6278,C2,tuba/C2/tuba_C2_025_forte_normal.mp3,tuba_C2_025_forte_normal.mp3
tuba,brass,C2,36,2,025,fortissimo,normal,0.3918,44100,1,80000,6017,C2,tuba/C2/tuba_C2_025_fortissimo_normal.mp3,tuba_C2_025_fortissimo_normal.mp3
tuba,brass,C2,36,2,025,mezzo-forte,normal,0.3918,44100,1,80000,6017,C2,tuba/C2/tuba_C2_025_mezzo-forte_normal.mp3,tuba_C2_025_mezzo-forte_normal.mp3
tuba,brass,C2,36,2,025,mezzo-piano,normal,0.7314,44100,1,80000,9413,C2,tuba/C2/tuba_C2_025_mezzo-piano_normal.mp3,tuba_C2_025_mezzo-piano_normal.mp3
tuba,brass,C2,36,2,025,pianissimo,normal,0.4179,44100,1,80000,6276,C2,tuba/C2/tuba_C2_025_pianissimo_normal.mp3,tuba_C2_025_pianissimo_normal.mp3
tuba,brass,C2,36,2,025,piano,normal,0.4179,44100,1,80000,6277,C2,tuba/C2/tuba_C2_025_piano_normal.mp3,tuba_C2_025_piano_normal.mp3
tuba,brass,C2,36,2,05,forte,normal,0.5485,44100,1,80000,7584,C2,tuba/C2/tuba_C2_05_forte_normal.mp3,tuba_C2_05_forte_normal.mp3
tuba,brass,C2,36,2,05,fortissimo,normal,1.071,44100,1,80000,12809,C2,tuba/C2/tuba_C2_05_fortissimo_normal.mp3,tuba_C2_05_fortissimo_normal.mp3
tuba,brass,C2,36,2,05,mezzo-forte,normal,0.7836,44100,1,80000,9935,C2,tuba/C2/tuba_C2_05_mezzo-forte_normal.mp3,tuba_C2_05_mezzo-forte_normal.mp3
tuba,brass,C2,36,2,05,mezzo-piano,normal,0.6008,44100,1,80000,8107,C2,tuba/C2/tuba_C2_05_mezzo-piano_normal.mp3,tuba_C2_05_mezzo-piano_normal.mp3
tuba,brass,C2,36,2,05,pianissimo,normal,0.4441,44100,1,80000,6538,C2,tuba/C2/tuba_C2_05_pianissimo_normal.mp3,tuba_C2_05_pianissimo_normal.mp3
tuba,brass,C2,36,2,05,piano,mute,0.4702,44100,1,80000,6801,C2,tuba/C2/tuba_C2_05_piano_mute.mp3,tuba_C2_05_piano_mute.mp3
tuba,brass,C2,36,2,05,piano,normal,0.6269,44100,1,80000,8367,C2,tuba/C2/tuba_C2_05_piano_normal.mp3,tuba_C2_05_piano_normal.mp3
tuba,brass,C2,36,2,15,pianissimo,normal,1.071,44100,1,80000,12807,C2,tuba/C2/tuba_C2_15_pianissimo_normal.mp3,tuba_C2_15_pianissimo_normal.mp3
tuba,brass,C2,36,2,15,piano,normal,1.0187,44100,1,80000,12285,C2,tuba/C2/tuba_C2_15_piano_normal.mp3,tuba_C2_15_piano_normal.mp3
tuba,brass,C2,36,2,1,forte,normal,1.0187,44100,1,80000,12286,C2,tuba/C2/tuba_C2_1_forte_normal.mp3,tuba_C2_1_forte_normal.mp3
tuba,brass,C2,36,2,1,forte,tremolo,2.6906,44100,1,80000,29005,C2,tuba/C2/tuba_C2_1_forte_tremolo.mp3,tuba_C2_1_forte_tremolo.mp3
tuba,brass,C2,36,2,1,fortissimo,normal,0.8881,44100,1,80000,10980,C2,tuba/C2/tuba_C2_1_fortissimo_normal.mp3,tuba_C2_1_fortissimo_normal.mp3
tuba,brass,C2,36,2,1,mezzo-forte,normal,1.0187,44100,1,80000,12286,C2,tuba/C2/tuba_C2_1_mezzo-forte_normal.mp3,tuba_C2_1_mezzo-forte_normal.mp3
tuba,brass,C2,36,2,1,mezzo-piano,normal,0.9404,44100,1,80000,11503,C2,tuba/C2/tuba_C2_1_mezzo-piano_normal.mp3,tuba_C2_1_mezzo-piano_normal.mp3
tuba,brass,C2,36,2,1,pianissimo,normal,0.5485,44100,1,80000,7582,C2,tuba/C2/tuba_C2_1_pianissimo_normal.mp3,tuba_C2_1_pianissimo_normal.mp3
tuba,brass,C2,36,2,1,piano,mute,0.6008,44100,1,80000,8107,C2,tuba/C2/tuba_C2_1_piano_mute.mp3,tuba_C2_1_piano_mute.mp3
tuba,brass,C2,36,2,1,piano,normal,0.7836,44100,1,80000,9934,C2,tuba/C2/tuba_C2_1_piano_normal.mp3,tuba_C2_1_piano_normal.mp3
tuba,brass,C2,36,2,long,forte,major-trill,3.0824,44100,1,80000,32923,C2,tuba/C2/tuba_C2_long_forte_major-trill.mp3,tuba_C2_long_forte_major-trill.mp3
tuba,brass,C2,36,2,long,piano,normal,3.7616,44100,1,80000,39715,C2,tuba/C2/tuba_C2_long_piano_normal.mp3,tuba_C2_long_piano_normal.mp3
tuba,brass,C2,36,2,very-long,cresc-decresc,normal,10.1094,44100,1,80000,103193,C2,tuba/C2/tuba_C2_very-long_cresc-decresc_normal.mp3,tuba_C2_very-long_cresc-decresc_normal.mp3
tuba,brass,C2,36,2,very-long,piano,normal,20.0881,44100,1,80000,202980,C2,tuba/C2/tuba_C2_very-long_piano_normal.mp3,tuba_C2_very-long_piano_normal.mp3
tuba,brass,Cs2,37,2,025,forte,normal,0.3918,44100,1,80000,6017,Cs2,tuba/Cs2/tuba_Cs2_025_forte_normal.mp3,tuba_Cs2_025_forte_normal.mp3
tuba,brass,Cs2,37,2,025,fortissimo,normal,0.4441,44100,1,80000,6540,Cs2,tuba/Cs2/tuba_Cs2_025_fortissimo_normal.mp3,tuba_Cs2_025_fortissimo_normal.mp3
tuba,brass,Cs2,37,2,025,mezzo-forte,normal,0.4179,44100,1,80000,6278,Cs2,tuba/Cs2/tuba_Cs2_025_mezzo-forte_normal.mp3,tuba_Cs2_025_mezzo-forte_normal.mp3
tuba,brass,Cs2,37,2,025,mezzo-piano,normal,0.4441,44100,1,80000,6540,Cs2,tuba/Cs2/tuba_Cs2_025_mezzo-piano_normal.mp3,tuba_Cs2_025_mezzo-piano_normal.mp3
tuba,brass,Cs2,37,2,025,pianissimo,normal,0.3657,44100,1,80000,5754,Cs2,tuba/Cs2/tuba_Cs2_025_pianissimo_normal.mp3,tuba_Cs2_025_pianissimo_normal.mp3
tuba,brass,Cs2,37,2,025,piano,normal,0.4179,44100,1,80000,6277,Cs2,tuba/Cs2/tuba_Cs2_025_piano_normal.mp3,tuba_Cs2_025_piano_normal.mp3
tuba,brass,Cs2,37,2,05,forte,normal,0.6008,44100,1,80000,8107,Cs2,tuba/Cs2/tuba_Cs2_05_forte_normal.mp3,tuba_Cs2_05_forte_normal.mp3
tuba,brass,Cs2,37,2,05,fortissimo,normal,0.7575,44100,1,80000,9674,Cs2,tuba/Cs2/tuba_Cs2_05_fortissimo_normal.mp3,tuba_Cs2_05_fortissimo_normal.mp3
tuba,brass,Cs2,37,2,05,mezzo-forte,normal,0.6269,44100,1,80000,8368,Cs2,tuba/Cs2/tuba_Cs2_05_mezzo-forte_normal.mp3,tuba_Cs2_05_mezzo-forte_normal.mp3
tuba,brass,Cs2,37,2,05,mezzo-piano,normal,0.6008,44100,1,80000,8107,Cs2,tuba/Cs2/tuba_Cs2_05_mezzo-piano_normal.mp3,tuba_Cs2_05_mezzo-piano_normal.mp3
tuba,brass,Cs2,37,2,05,pianissimo,normal,0.653,44100,1,80000,8627,Cs2,tuba/Cs2/tuba_Cs2_05_pianissimo_normal.mp3,tuba_Cs2_05_pianissimo_normal.mp3
tuba,brass,Cs2,37,2,05,piano,normal,0.5747,44100,1,80000,7845,Cs2,tuba/Cs2/tuba_Cs2_05_piano_normal.mp3,tuba_Cs2_05_piano_normal.mp3
tuba,brass,Cs2,37,2,15,forte,normal,0.9665,44100,1,80000,11764,Cs2,tuba/Cs2/tuba_Cs2_15_forte_normal.mp3,tuba_Cs2_15_forte_normal.mp3
tuba,brass,Cs2,37,2,15,fortissimo,normal,1.1755,44100,1,80000,13854,Cs2,tuba/Cs2/tuba_Cs2_15_fortissimo_normal.mp3,tuba_Cs2_15_fortissimo_normal.mp3
tuba,brass,Cs2,37,2,15,mezzo-piano,normal,0.862,44100,1,80000,10719,Cs2,tuba/Cs2/tuba_Cs2_15_mezzo-piano_normal.mp3,tuba_Cs2_15_mezzo-piano_normal.mp3
tuba,brass,Cs2,37,2,15,pianissimo,normal,0.9143,44100,1,80000,11240,Cs2,tuba/Cs2/tuba_Cs2_15_pianissimo_normal.mp3,tuba_Cs2_15_pianissimo_normal.mp3
tuba,brass,Cs2,37,2,15,piano,normal,1.0449,44100,1,80000,12547,Cs2,tuba/Cs2/tuba_Cs2_15_piano_normal.mp3,tuba_Cs2_15_piano_normal.mp3
tuba,brass,Cs2,37,2,1,forte,normal,0.9665,44100,1,80000,11764,Cs2,tuba/Cs2/tuba_Cs2_1_forte_normal.mp3,tuba_Cs2_1_forte_normal.mp3
tuba,brass,Cs2,37,2,1,fortissimo,normal,0.8881,44100,1,80000,10980,Cs2,tuba/Cs2/tuba_Cs2_1_fortissimo_normal.mp3,tuba_Cs2_1_fortissimo_normal.mp3
tuba,brass,Cs2,37,2,1,mezzo-forte,normal,0.5224,44100,1,80000,7323,Cs2,tuba/Cs2/tuba_Cs2_1_mezzo-forte_normal.mp3,tuba_Cs2_1_mezzo-forte_normal.mp3
tuba,brass,Cs2,37,2,1,mezzo-piano,normal,0.6269,44100,1,80000,8368,Cs2,tuba/Cs2/tuba_Cs2_1_mezzo-piano_normal.mp3,tuba_Cs2_1_mezzo-piano_normal.mp3
tuba,brass,Cs2,37,2,1,pianissimo,normal,0.653,44100,1,80000,8627,Cs2,tuba/Cs2/tuba_Cs2_1_pianissimo_normal.mp3,tuba_Cs2_1_pianissimo_normal.mp3
tuba,brass,Cs2,37,2,1,piano,normal,0.653,44100,1,80000,8628,Cs2,tuba/Cs2/tuba_Cs2_1_piano_normal.mp3,tuba_Cs2_1_piano_normal.mp3
tuba,brass,Cs2,37,2,long,forte,minor-trill,3.4481,44100,1,80000,36580,Cs2,tuba/Cs2/tuba_Cs2_long_forte_minor-trill.mp3,tuba_Cs2_long_forte_minor-trill.mp3
tuba,brass,D2,38,2,025,forte,normal,0.3657,44100,1,80000,5756,D2,tuba/D2/tuba_D2_025_forte_normal.mp3,tuba_D2_025_forte_normal.mp3
tuba,brass,D2,38,2,025,fortissimo,normal,0.4179,44100,1,80000,6278,D2,tuba/D2/tuba_D2_025_fortissimo_normal.mp3,tuba_D2_025_fortissimo_normal.mp3
tuba,brass,D2,38,2,025,mezzo-forte,normal,0.4179,44100,1,80000,6278,D2,tuba/D2/tuba_D2_025_mezzo-forte_normal.mp3,tuba_D2_025_mezzo-forte_normal.mp3
tuba,brass,D2,38,2,025,mezzo-piano,normal,0.4441,44100,1,80000,6540,D2,tuba/D2/tuba_D2_025_mezzo-piano_normal.mp3,tuba_D2_025_mezzo-piano_normal.mp3
tuba,brass,D2,38,2,025,pianissimo,normal,0.3396,44100,1,80000,5493,D2,tuba/D2/tuba_D2_025_pianissimo_normal.mp3,tuba_D2_025_pianissimo_normal.mp3
tuba,brass,D2,38,2,025,piano,normal,0.4702,44100,1,80000,6800,D2,tuba/D2/tuba_D2_025_piano_normal.mp3,tuba_D2_025_piano_normal.mp3
tuba,brass,D2,38,2,05,forte,normal,0.7314,44100,1,80000,9413,D2,tuba/D2/tuba_D2_05_forte_normal.mp3,tuba_D2_05_forte_normal.mp3
tuba,brass,D2,38,2,05,fortissimo,normal,0.5224,44100,1,80000,7323,D2,tuba/D2/tuba_D2_05_fortissimo_normal.mp3,tuba_D2_05_fortissimo_normal.mp3
tuba,brass,D2,38,2,05,mezzo-forte,normal,0.5485,44100,1,80000,7584,D2,tuba/D2/tuba_D2_05_mezzo-forte_normal.mp3,tuba_D2_05_mezzo-forte_normal.mp3
tuba,brass,D2,38,2,05,mezzo-piano,normal,0.6269,44100,1,80000,8368,D2,tuba/D2/tuba_D2_05_mezzo-piano_normal.mp3,tuba_D2_05_mezzo-piano_normal.mp3
tuba,brass,D2,38,2,05,pianissimo,normal,0.4702,44100,1,80000,6799,D2,tuba/D2/tuba_D2_05_pianissimo_normal.mp3,tuba_D2_05_pianissimo_normal.mp3
tuba,brass,D2,38,2,05,piano,normal,0.4963,44100,1,80000,7061,D2,tuba/D2/tuba_D2_05_piano_normal.mp3,tuba_D2_05_piano_normal.mp3
tuba,brass,D2,38,2,15,mezzo-piano,normal,0.7575,44100,1,80000,9674,D2,tuba/D2/tuba_D2_15_mezzo-piano_normal.mp3,tuba_D2_15_mezzo-piano_normal.mp3
tuba,brass,D2,38,2,15,pianissimo,normal,0.9665,44100,1,80000,11763,D2,tuba/D2/tuba_D2_15_pianissimo_normal.mp3,tuba_D2_15_pianissimo_normal.mp3
tuba,brass,D2,38,2,15,piano,normal,1.071,44100,1,80000,12808,D2,tuba/D2/tuba_D2_15_piano_normal.mp3,tuba_D2_15_piano_normal.mp3
tuba,brass,D2,38,2,1,forte,normal,0.7836,44100,1,80000,9935,D2,tuba/D2/tuba_D2_1_forte_normal.mp3,tuba_D2_1_forte_normal.mp3
tuba,brass,D2,38,2,1,forte,tremolo,2.2465,44100,1,80000,24564,D2,tuba/D2/tuba_D2_1_forte_tremolo.mp3,tuba_D2_1_forte_tremolo.mp3
tuba,brass,D2,38,2,1,fortissimo,normal,0.5224,44100,1,80000,7323,D2,tuba/D2/tuba_D2_1_fortissimo_normal.mp3,tuba_D2_1_fortissimo_normal.mp3
tuba,brass,D2,38,2,1,mezzo-forte,normal,0.8359,44100,1,80000,10458,D2,tuba/D2/tuba_D2_1_mezzo-forte_normal.mp3,tuba_D2_1_mezzo-forte_normal.mp3
tuba,brass,D2,38,2,1,mezzo-piano,normal,0.4963,44100,1,80000,7062,D2,tuba/D2/tuba_D2_1_mezzo-piano_normal.mp3,tuba_D2_1_mezzo-piano_normal.mp3
tuba,brass,D2,38,2,1,pianissimo,normal,0.5747,44100,1,80000,7844,D2,tuba/D2/tuba_D2_1_pianissimo_normal.mp3,tuba_D2_1_pianissimo_normal.mp3
tuba,brass,D2,38,2,1,piano,normal,0.6269,44100,1,80000,8367,D2,tuba/D2/tuba_D2_1_piano_normal.mp3,tuba_D2_1_piano_normal.mp3
tuba,brass,Ds2,39,2,025,forte,normal,0.4179,44100,1,80000,6278,Ds2,tuba/Ds2/tuba_Ds2_025_forte_normal.mp3,tuba_Ds2_025_forte_normal.mp3
tuba,brass,Ds2,39,2,025,fortissimo,normal,0.4179,44100,1,80000,6278,Ds2,tuba/Ds2/tuba_Ds2_025_fortissimo_normal.mp3,tuba_Ds2_025_fortissimo_normal.mp3
tuba,brass,Ds2,39,2,025,mezzo-forte,normal,0.4179,44100,1,80000,6278,Ds2,tuba/Ds2/tuba_Ds2_025_mezzo-forte_normal.mp3,tuba_Ds2_025_mezzo-forte_normal.mp3
tuba,brass,Ds2,39,2,025,mezzo-piano,normal,0.3918,44100,1,80000,6017,Ds2,tuba/Ds2/tuba_Ds2_025_mezzo-piano_normal.mp3,tuba_Ds2_025_mezzo-piano_normal.mp3
tuba,brass,Ds2,39,2,025,pianissimo,normal,0.3396,44100,1,80000,5494,Ds2,tuba/Ds2/tuba_Ds2_025_pianissimo_normal.mp3,tuba_Ds2_025_pianissimo_normal.mp3
tuba,brass,Ds2,39,2,025,piano,normal,0.4179,44100,1,80000,6277,Ds2,tuba/Ds2/tuba_Ds2_025_piano_normal.mp3,tuba_Ds2_025_piano_normal.mp3
tuba,brass,Ds2,39,2,05,forte,normal,0.5485,44100,1,80000,7584,Ds2,tuba/Ds2/tuba_Ds2_05_forte_normal.mp3,tuba_Ds2_05_forte_normal.mp3
tuba,brass,Ds2,39,2,05,fortissimo,normal,0.653,44100,1,80000,8629,Ds2,tuba/Ds2/tuba_Ds2_05_fortissimo_normal.mp3,tuba_Ds2_05_fortissimo_normal.mp3
tuba,brass,Ds2,39,2,05,mezzo-forte,normal,0.6792,44100,1,80000,8891,Ds2,tuba/Ds2/tuba_Ds2_05_mezzo-forte_normal.mp3,tuba_Ds2_05_mezzo-forte_normal.mp3
tuba,brass,Ds2,39,2,05,mezzo-piano,normal,0.4179,44100,1,80000,6278,Ds2,tuba/Ds2/tuba_Ds2_05_mezzo-piano_normal.mp3,tuba_Ds2_05_mezzo-piano_normal.mp3
tuba,brass,Ds2,39,2,05,pianissimo,normal,0.6269,44100,1,80000,8367,Ds2,tuba/Ds2/tuba_Ds2_05_pianissimo_normal.mp3,tuba_Ds2_05_pianissimo_normal.mp3
tuba,brass,Ds2,39,2,05,piano,normal,0.6008,44100,1,80000,8106,Ds2,tuba/Ds2/tuba_Ds2_05_piano_normal.mp3,tuba_Ds2_05_piano_normal.mp3
tuba,brass,Ds2,39,2,15,fortissimo,normal,0.9404,44100,1,80000,11503,Ds2,tuba/Ds2/tuba_Ds2_15_fortissimo_normal.mp3,tuba_Ds2_15_fortissimo_normal.mp3
tuba,brass,Ds2,39,2,15,mezzo-piano,normal,0.8098,44100,1,80000,10197,Ds2,tuba/Ds2/tuba_Ds2_15_mezzo-piano_normal.mp3,tuba_Ds2_15_mezzo-piano_normal.mp3
tuba,brass,Ds2,39,2,15,pianissimo,normal,1.0971,44100,1,80000,13069,Ds2,tuba/Ds2/tuba_Ds2_15_pianissimo_normal.mp3,tuba_Ds2_15_pianissimo_normal.mp3
tuba,brass,Ds2,39,2,15,piano,normal,1.0187,44100,1,80000,12285,Ds2,tuba/Ds2/tuba_Ds2_15_piano_normal.mp3,tuba_Ds2_15_piano_normal.mp3
tuba,brass,Ds2,39,2,1,forte,normal,0.6269,44100,1,80000,8368,Ds2,tuba/Ds2/tuba_Ds2_1_forte_normal.mp3,tuba_Ds2_1_forte_normal.mp3
tuba,brass,Ds2,39,2,1,forte,tremolo,2.3249,44100,1,80000,25348,Ds2,tuba/Ds2/tuba_Ds2_1_forte_tremolo.mp3,tuba_Ds2_1_forte_tremolo.mp3
tuba,brass,Ds2,39,2,1,fortissimo,normal,0.7575,44100,1,80000,9674,Ds2,tuba/Ds2/tuba_Ds2_1_fortissimo_normal.mp3,tuba_Ds2_1_fortissimo_normal.mp3
tuba,brass,Ds2,39,2,1,mezzo-forte,normal,1.0449,44100,1,80000,12548,Ds2,tuba/Ds2/tuba_Ds2_1_mezzo-forte_normal.mp3,tuba_Ds2_1_mezzo-forte_normal.mp3
tuba,brass,Ds2,39,2,1,mezzo-piano,normal,0.4441,44100,1,80000,6540,Ds2,tuba/Ds2/tuba_Ds2_1_mezzo-piano_normal.mp3,tuba_Ds2_1_mezzo-piano_normal.mp3
tuba,brass,Ds2,39,2,1,pianissimo,normal,0.653,44100,1,80000,8628,Ds2,tuba/Ds2/tuba_Ds2_1_pianissimo_normal.mp3,tuba_Ds2_1_pianissimo_normal.mp3
tuba,brass,Ds2,39,2,1,piano,normal,0.6792,44100,1,80000,8890,Ds2,tuba/Ds2/tuba_Ds2_1_piano_normal.mp3,tuba_Ds2_1_piano_normal.mp3
tuba,brass,Ds2,39,2,long,forte,major-trill,3.4743,44100,1,80000,36842,Ds2,tuba/Ds2/tuba_Ds2_long_forte_major-trill.mp3,tuba_Ds2_long_forte_major-trill.mp3
tuba,brass,Ds2,39,2,long,forte,minor-trill,3.2653,44100,1,80000,34752,Ds2,tuba/Ds2/tuba_Ds2_long_forte_minor-trill.mp3,tuba_Ds2_long_forte_minor-trill.mp3
tuba,brass,Ds2,39,2,very-long,cresc-decresc,normal,10.031,44100,1,80000,102409,Ds2,tuba/Ds2/tuba_Ds2_very-long_cresc-decresc_normal.mp3,tuba_Ds2_very-long_cresc-decresc_normal.mp3
tuba,brass,E2,40,2,025,forte,normal,0.4179,44100,1,80000,6278,E2,tuba/E2/tuba_E2_025_forte_normal.mp3,tuba_E2_025_forte_normal.mp3
tuba,brass,E2,40,2,025,fortissimo,normal,0.4179,44100,1,80000,6278,E2,tuba/E2/tuba_E2_025_fortissimo_normal.mp3,tuba_E2_025_fortissimo_normal.mp3
tuba,brass,E2,40,2,025,mezzo-forte,normal,0.4963,44100,1,80000,7062,E2,tuba/E2/tuba_E2_025_mezzo-forte_normal.mp3,tuba_E2_025_mezzo-forte_normal.mp3
tuba,brass,E2,40,2,025,mezzo-piano,normal,0.4441,44100,1,80000,6540,E2,tuba/E2/tuba_E2_025_mezzo-piano_normal.mp3,tuba_E2_025_mezzo-piano_normal.mp3
tuba,brass,E2,40,2,025,pianissimo,normal,0.3396,44100,1,80000,5494,E2,tuba/E2/tuba_E2_025_pianissimo_normal.mp3,tuba_E2_025_pianissimo_normal.mp3
tuba,brass,E2,40,2,025,piano,normal,0.4179,44100,1,80000,6277,E2,tuba/E2/tuba_E2_025_piano_normal.mp3,tuba_E2_025_piano_normal.mp3
tuba,brass,E2,40,2,05,forte,normal,0.6792,44100,1,80000,8891,E2,tuba/E2/tuba_E2_05_forte_normal.mp3,tuba_E2_05_forte_normal.mp3
tuba,brass,E2,40,2,05,fortissimo,normal,0.5224,44100,1,80000,7323,E2,tuba/E2/tuba_E2_05_fortissimo_normal.mp3,tuba_E2_05_fortissimo_normal.mp3
tuba,brass,E2,40,2,05,mezzo-forte,normal,0.4963,44100,1,80000,7062,E2,tuba/E2/tuba_E2_05_mezzo-forte_normal.mp3,tuba_E2_05_mezzo-forte_normal.mp3
tuba,brass,E2,40,2,05,mezzo-piano,normal,0.5224,44100,1,80000,7323,E2,tuba/E2/tuba_E2_05_mezzo-piano_normal.mp3,tuba_E2_05_mezzo-piano_normal.mp3
tuba,brass,E2,40,2,05,pianissimo,normal,0.5224,44100,1,80000,7322,E2,tuba/E2/tuba_E2_05_pianissimo_normal.mp3,tuba_E2_05_pianissimo_normal.mp3
tuba,brass,E2,40,2,05,piano,normal,0.5224,44100,1,80000,7322,E2,tuba/E2/tuba_E2_05_piano_normal.mp3,tuba_E2_05_piano_normal.mp3
tuba,brass,E2,40,2,15,fortissimo,normal,1.0449,44100,1,80000,12548,E2,tuba/E2/tuba_E2_15_fortissimo_normal.mp3,tuba_E2_15_fortissimo_normal.mp3
tuba,brass,E2,40,2,15,mezzo-piano,normal,0.8359,44100,1,80000,10458,E2,tuba/E2/tuba_E2_15_mezzo-piano_normal.mp3,tuba_E2_15_mezzo-piano_normal.mp3
tuba,brass,E2,40,2,15,pianissimo,normal,1.0187,44100,1,80000,12285,E2,tuba/E2/tuba_E2_15_pianissimo_normal.mp3,tuba_E2_15_pianissimo_normal.mp3
tuba,brass,E2,40,2,15,piano,normal,0.9926,44100,1,80000,12024,E2,tuba/E2/tuba_E2_15_piano_normal.mp3,tuba_E2_15_piano_normal.mp3
tuba,brass,E2,40,2,1,forte,normal,0.7836,44100,1,80000,9935,E2,tuba/E2/tuba_E2_1_forte_normal.mp3,tuba_E2_1_forte_normal.mp3
tuba,brass,E2,40,2,1,forte,tremolo,3.5787,44100,1,80000,37886,E2,tuba/E2/tuba_E2_1_forte_tremolo.mp3,tuba_E2_1_forte_tremolo.mp3
tuba,brass,E2,40,2,1,fortissimo,mute,1.0187,44100,1,80000,12286,E2,tuba/E2/tuba_E2_1_fortissimo_mute.mp3,tuba_E2_1_fortissimo_mute.mp3
tuba,brass,E2,40,2,1,fortissimo,normal,0.8098,44100,1,80000,10197,E2,tuba/E2/tuba_E2_1_fortissimo_normal.mp3,tuba_E2_1_fortissimo_normal.mp3
tuba,brass,E2,40,2,1,mezzo-forte,normal,0.8881,44100,1,80000,10980,E2,tuba/E2/tuba_E2_1_mezzo-forte_normal.mp3,tuba_E2_1_mezzo-forte_normal.mp3
tuba,brass,E2,40,2,1,mezzo-piano,normal,0.4963,44100,1,80000,7062,E2,tuba/E2/tuba_E2_1_mezzo-piano_normal.mp3,tuba_E2_1_mezzo-piano_normal.mp3
tuba,brass,E2,40,2,1,pianissimo,normal,0.7053,44100,1,80000,9151,E2,tuba/E2/tuba_E2_1_pianissimo_normal.mp3,tuba_E2_1_pianissimo_normal.mp3
tuba,brass,E2,40,2,1,piano,normal,0.653,44100,1,80000,8628,E2,tuba/E2/tuba_E2_1_piano_normal.mp3,tuba_E2_1_piano_normal.mp3
tuba,brass,F2,41,2,025,forte,normal,0.3918,44100,1,80000,6017,F2,tuba/F2/tuba_F2_025_forte_normal.mp3,tuba_F2_025_forte_normal.mp3
tuba,brass,F2,41,2,025,fortissimo,normal,0.3396,44100,1,80000,5495,F2,tuba/F2/tuba_F2_025_fortissimo_normal.mp3,tuba_F2_025_fortissimo_normal.mp3
tuba,brass,F2,41,2,025,mezzo-forte,normal,0.4963,44100,1,80000,7062,F2,tuba/F2/tuba_F2_025_mezzo-forte_normal.mp3,tuba_F2_025_mezzo-forte_normal.mp3
tuba,brass,F2,41,2,025,mezzo-piano,normal,0.3657,44100,1,80000,5756,F2,tuba/F2/tuba_F2_025_mezzo-piano_normal.mp3,tuba_F2_025_mezzo-piano_normal.mp3
tuba,brass,F2,41,2,025,pianissimo,normal,0.3396,44100,1,80000,5494,F2,tuba/F2/tuba_F2_025_pianissimo_normal.mp3,tuba_F2_025_pianissimo_normal.mp3
tuba,brass,F2,41,2,05,forte,normal,0.6269,44100,1,80000,8368,F2,tuba/F2/tuba_F2_05_forte_normal.mp3,tuba_F2_05_forte_normal.mp3
tuba,brass,F2,41,2,05,fortissimo,normal,0.4963,44100,1,80000,7062,F2,tuba/F2/tuba_F2_05_fortissimo_normal.mp3,tuba_F2_05_fortissimo_normal.mp3
tuba,brass,F2,41,2,05,mezzo-forte,normal,0.5747,44100,1,80000,7846,F2,tuba/F2/tuba_F2_05_mezzo-forte_normal.mp3,tuba_F2_05_mezzo-forte_normal.mp3
tuba,brass,F2,41,2,05,mezzo-piano,normal,0.5224,44100,1,80000,7323,F2,tuba/F2/tuba_F2_05_mezzo-piano_normal.mp3,tuba_F2_05_mezzo-piano_normal.mp3
tuba,brass,F2,41,2,05,pianissimo,normal,0.6269,44100,1,80000,8367,F2,tuba/F2/tuba_F2_05_pianissimo_normal.mp3,tuba_F2_05_pianissimo_normal.mp3
