path,label,family,duration_s,sample_rate,is_plain,is_phrase
Strings/Contrabass/ordinario/Cb-ord-A2-pp-1c-N.wav,double-bass,strings,7.7505,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A2-pp-2c-T12d.wav,double-bass,strings,6.3757,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A2-pp-3c-T12d.wav,double-bass,strings,5.2355,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A2-pp-4c-N.wav,double-bass,strings,6.1178,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A3-ff-1c-N.wav,double-bass,strings,4.9318,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A3-ff-2c-N.wav,double-bass,strings,5.4978,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A3-mf-1c-N.wav,double-bass,strings,6.1674,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A3-mf-2c-N.wav,double-bass,strings,4.5521,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A3-pp-1c-N.wav,double-bass,strings,6.0093,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A3-pp-2c-N.wav,double-bass,strings,5.7101,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A4-ff-1c-N.wav,double-bass,strings,3.3766,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A4-mf-1c-T10u.wav,double-bass,strings,3.6138,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A4-pp-1c-N.wav,double-bass,strings,4.6841,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-B1-ff-3c-N.wav,double-bass,strings,7.0486,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-B1-ff-4c-N.wav,double-bass,strings,6.8159,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-B1-mf-3c-R100u.wav,double-bass,strings,7.0929,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-B1-mf-4c-N.wav,double-bass,strings,6.9189,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-B1-pp-3c-N.wav,double-bass,strings,9.1617,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-B1-pp-4c-N.wav,double-bass,strings,7.5986,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-B2-ff-1c-N.wav,double-bass,strings,5.634,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-B2-ff-2c-N.wav,double-bass,strings,3.6605,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-B2-ff-3c-T17u.wav,double-bass,strings,5.0715,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-B2-ff-4c-T25u.wav,double-bass,strings,5.0963,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-B2-mf-1c-N.wav,double-bass,strings,7.2987,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-B2-mf-2c-N.wav,double-bass,strings,6.1218,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-B2-mf-3c-T10u.wav,double-bass,strings,5.6696,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-B2-mf-4c-N.wav,double-bass,strings,5.3914,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-B2-pp-1c-N.wav,double-bass,strings,7.4796,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-B2-pp-2c-N.wav,double-bass,strings,6.9421,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-B2-pp-3c-N.wav,double-bass,strings,6.4741,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-B2-pp-4c-N.wav,double-bass,strings,6.6337,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-B3-ff-1c-N.wav,double-bass,strings,4.1086,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-B3-ff-2c-N.wav,double-bass,strings,4.1929,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-B3-mf-1c-N.wav,double-bass,strings,4.7848,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-B3-mf-2c-N.wav,double-bass,strings,5.907,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-B3-pp-1c-N.wav,double-bass,strings,5.9264,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-B3-pp-2c-N.wav,double-bass,strings,6.199,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-B4-ff-1c-T15d.wav,double-bass,strings,3.131,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-B4-mf-1c-N.wav,double-bass,strings,3.6848,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-B4-pp-1c-N.wav,double-bass,strings,4.483,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C#2-ff-3c-T11u.wav,double-bass,strings,4.9393,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C#2-ff-4c-T27u.wav,double-bass,strings,4.9141,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C#2-mf-3c-N.wav,double-bass,strings,6.3661,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C#2-mf-4c-N.wav,double-bass,strings,5.201,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C#2-pp-3c-N.wav,double-bass,strings,7.6205,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C#2-pp-4c-R100u.wav,double-bass,strings,6.651,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C#3-ff-1c-N.wav,double-bass,strings,4.0512,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C#3-ff-2c-N.wav,double-bass,strings,4.549,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C#3-ff-3c-T20u.wav,double-bass,strings,4.1294,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C#3-ff-4c-N.wav,double-bass,strings,3.9111,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C#3-mf-1c-T11u.wav,double-bass,strings,4.973,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C#3-mf-2c-T17u.wav,double-bass,strings,5.9822,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C#3-mf-3c-N.wav,double-bass,strings,4.3558,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C#3-mf-4c-N.wav,double-bass,strings,4.5375,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C#3-pp-1c-N.wav,double-bass,strings,6.198,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C#3-pp-2c-N.wav,double-bass,strings,5.9565,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C#3-pp-3c-T10u.wav,double-bass,strings,7.7299,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C#3-pp-4c-T16d.wav,double-bass,strings,6.7998,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C#4-ff-1c-T22u.wav,double-bass,strings,3.7501,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C#4-ff-2c-T13u.wav,double-bass,strings,3.3698,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C#4-mf-1c-T29u.wav,double-bass,strings,4.3371,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C#4-mf-2c-T12u.wav,double-bass,strings,5.0268,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C#4-pp-1c-T10u.wav,double-bass,strings,6.6527,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C#4-pp-2c-T10u.wav,double-bass,strings,5.2463,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C2-ff-3c-N.wav,double-bass,strings,5.5732,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C2-ff-4c-N.wav,double-bass,strings,5.493,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C2-mf-3c-N.wav,double-bass,strings,5.4951,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C2-mf-4c-N.wav,double-bass,strings,6.3413,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C2-pp-3c-N.wav,double-bass,strings,7.1886,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C2-pp-4c-N.wav,double-bass,strings,7.0465,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C3-ff-1c-N.wav,double-bass,strings,4.4967,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C3-ff-2c-T13u.wav,double-bass,strings,4.0672,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C3-ff-3c-N.wav,double-bass,strings,4.6867,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C3-ff-4c-T14u.wav,double-bass,strings,3.9262,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C3-mf-1c-N.wav,double-bass,strings,5.7698,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C3-mf-2c-T12u.wav,double-bass,strings,4.5861,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C3-mf-3c-N.wav,double-bass,strings,4.8698,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C3-mf-4c-N.wav,double-bass,strings,4.2991,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C3-pp-1c-N.wav,double-bass,strings,6.3062,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C3-pp-2c-N.wav,double-bass,strings,5.2004,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C3-pp-3c-N.wav,double-bass,strings,5.4303,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C3-pp-4c-N.wav,double-bass,strings,5.7192,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C4-ff-1c-N.wav,double-bass,strings,3.3619,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C4-ff-2c-T20u.wav,double-bass,strings,3.429,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C4-mf-1c-N.wav,double-bass,strings,4.518,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C4-mf-2c-T13u.wav,double-bass,strings,4.3427,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C4-pp-1c-N.wav,double-bass,strings,4.6989,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C4-pp-2c-T13u.wav,double-bass,strings,4.8394,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C5-ff-1c-N.wav,double-bass,strings,2.7749,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C5-mf-1c-N.wav,double-bass,strings,3.3495,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-C5-pp-1c-N.wav,double-bass,strings,4.2351,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D#2-ff-2c-N.wav,double-bass,strings,5.4661,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D#2-ff-3c-N.wav,double-bass,strings,4.9417,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D#2-ff-4c-T16u.wav,double-bass,strings,4.4907,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D#2-mf-2c-N.wav,double-bass,strings,6.4378,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D#2-mf-3c-N.wav,double-bass,strings,6.1379,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D#2-mf-4c-T12u.wav,double-bass,strings,5.3353,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D#2-pp-2c-N.wav,double-bass,strings,7.5278,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D#2-pp-3c-N.wav,double-bass,strings,8.1381,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D#2-pp-4c-N.wav,double-bass,strings,5.5918,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D#3-ff-1c-T11u.wav,double-bass,strings,4.4797,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D#3-ff-2c-N.wav,double-bass,strings,4.3463,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D#3-ff-3c-N.wav,double-bass,strings,3.9697,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D#3-ff-4c-T31u.wav,double-bass,strings,3.6123,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D#3-mf-1c-N.wav,double-bass,strings,5.351,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D#3-mf-2c-N.wav,double-bass,strings,5.7526,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D#3-mf-3c-T24d.wav,double-bass,strings,4.6117,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D#3-mf-4c-T11u.wav,double-bass,strings,4.2973,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D#3-pp-1c-N.wav,double-bass,strings,6.2746,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D#3-pp-2c-N.wav,double-bass,strings,6.456,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D#3-pp-3c-T18d.wav,double-bass,strings,5.7532,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D#3-pp-4c-N.wav,double-bass,strings,5.9784,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D#4-ff-1c-T20u.wav,double-bass,strings,3.22,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D#4-mf-1c-T18u.wav,double-bass,strings,4.3913,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D#4-pp-1c-T10u.wav,double-bass,strings,5.2107,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D2-ff-2c-N.wav,double-bass,strings,10.8176,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D2-ff-3c-N.wav,double-bass,strings,6.7234,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D2-ff-4c-T24u.wav,double-bass,strings,4.8473,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D2-mf-2c-N.wav,double-bass,strings,11.2416,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D2-mf-3c-N.wav,double-bass,strings,7.5186,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D2-mf-4c-T14u.wav,double-bass,strings,5.3861,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D2-pp-2c-N.wav,double-bass,strings,12.0544,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D2-pp-3c-T14d.wav,double-bass,strings,9.2234,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D2-pp-4c-N.wav,double-bass,strings,7.1131,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D3-ff-1c-N.wav,double-bass,strings,5.4599,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D3-ff-2c-N.wav,double-bass,strings,4.7605,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D3-ff-3c-N.wav,double-bass,strings,6.9183,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D3-ff-4c-T31u.wav,double-bass,strings,5.004,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D3-mf-1c-N.wav,double-bass,strings,6.4443,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D3-mf-2c-N.wav,double-bass,strings,6.2091,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D3-mf-3c-N.wav,double-bass,strings,4.4702,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D3-mf-4c-T19u.wav,double-bass,strings,4.8804,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D3-pp-1c-N.wav,double-bass,strings,7.0364,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D3-pp-2c-N.wav,double-bass,strings,5.9507,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D3-pp-3c-T27d.wav,double-bass,strings,6.1034,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D3-pp-4c-T15u.wav,double-bass,strings,7.588,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D4-ff-1c-T17d.wav,double-bass,strings,4.1215,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D4-ff-2c-N.wav,double-bass,strings,3.0159,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D4-mf-1c-T13d.wav,double-bass,strings,4.4901,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D4-mf-2c-N.wav,double-bass,strings,3.6163,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D4-pp-1c-T12d.wav,double-bass,strings,5.5389,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-D4-pp-2c-N.wav,double-bass,strings,4.6534,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-E1-ff-4c-N.wav,double-bass,strings,10.9869,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-E1-mf-4c-N.wav,double-bass,strings,12.1354,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-E1-pp-4c-N.wav,double-bass,strings,14.2169,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-E2-ff-2c-N.wav,double-bass,strings,7.7116,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-E2-ff-3c-N.wav,double-bass,strings,5.3691,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-E2-ff-4c-N.wav,double-bass,strings,4.5503,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-E2-mf-2c-N.wav,double-bass,strings,7.0272,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-E2-mf-3c-N.wav,double-bass,strings,6.4244,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-E2-mf-4c-N.wav,double-bass,strings,5.5447,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-E2-pp-2c-N.wav,double-bass,strings,8.9801,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-E2-pp-3c-N.wav,double-bass,strings,7.6817,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-E2-pp-4c-N.wav,double-bass,strings,7.4426,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-E3-ff-1c-T12u.wav,double-bass,strings,4.656,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-E3-ff-2c-T16u.wav,double-bass,strings,5.2281,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-E3-ff-3c-T17d.wav,double-bass,strings,5.4632,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-E3-mf-1c-N.wav,double-bass,strings,6.1287,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-E3-mf-2c-N.wav,double-bass,strings,6.0755,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-E3-mf-3c-T14d.wav,double-bass,strings,5.0671,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-E3-pp-1c-N.wav,double-bass,strings,7.6407,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-E3-pp-2c-N.wav,double-bass,strings,5.7312,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-E3-pp-3c-T24d.wav,double-bass,strings,7.0739,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-E4-ff-1c-N.wav,double-bass,strings,3.3602,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-E4-mf-1c-N.wav,double-bass,strings,4.1129,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-E4-pp-1c-N.wav,double-bass,strings,5.299,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-F#1-ff-4c-N.wav,double-bass,strings,7.7118,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-F#1-mf-4c-N.wav,double-bass,strings,8.8307,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-F#1-pp-4c-N.wav,double-bass,strings,10.2696,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-F#2-ff-2c-N.wav,double-bass,strings,6.0832,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-F#2-ff-3c-N.wav,double-bass,strings,4.3398,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-F#2-ff-4c-T31u.wav,double-bass,strings,5.1884,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-F#2-mf-2c-N.wav,double-bass,strings,6.6173,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-F#2-mf-3c-T12u.wav,double-bass,strings,4.9671,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-F#2-mf-4c-T10u.wav,double-bass,strings,5.8456,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-F#2-pp-2c-N.wav,double-bass,strings,7.1252,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-F#2-pp-3c-N.wav,double-bass,strings,5.934,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-F#2-pp-4c-T15u.wav,double-bass,strings,6.2663,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-F#3-ff-1c-N.wav,double-bass,strings,3.0753,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-F#3-ff-2c-T19u.wav,double-bass,strings,3.6911,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-F#3-ff-3c-T10u.wav,double-bass,strings,3.7062,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-F#3-mf-1c-N.wav,double-bass,strings,4.3673,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-F#3-mf-2c-T14u.wav,double-bass,strings,4.0842,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-F#3-mf-3c-T15u.wav,double-bass,strings,4.1961,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-F#3-pp-1c-N.wav,double-bass,strings,5.4685,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-F#3-pp-2c-N.wav,double-bass,strings,5.2903,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-F#3-pp-3c-N.wav,double-bass,strings,5.0865,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-F#4-ff-1c-N.wav,double-bass,strings,3.5596,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-F#4-mf-1c-N.wav,double-bass,strings,4.25,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-F#4-pp-1c-N.wav,double-bass,strings,4.2386,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-F1-ff-4c-N.wav,double-bass,strings,9.0131,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-F1-mf-4c-N.wav,double-bass,strings,9.9682,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-F1-pp-4c-N.wav,double-bass,strings,10.8064,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-F2-ff-2c-N.wav,double-bass,strings,5.5353,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-F2-ff-3c-N.wav,double-bass,strings,5.3614,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-F2-ff-4c-T12u.wav,double-bass,strings,5.0924,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-F2-mf-2c-N.wav,double-bass,strings,5.8747,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-F2-mf-3c-N.wav,double-bass,strings,6.1646,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-F2-mf-4c-N.wav,double-bass,strings,5.3007,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-F2-pp-2c-N.wav,double-bass,strings,7.551,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-F2-pp-3c-N.wav,double-bass,strings,6.9907,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-F2-pp-4c-N.wav,double-bass,strings,6.6043,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-F3-ff-1c-N.wav,double-bass,strings,4.0266,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-F3-ff-2c-T12u.wav,double-bass,strings,3.3805,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-F3-ff-3c-N.wav,double-bass,strings,3.7385,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-F3-mf-1c-N.wav,double-bass,strings,4.6452,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-F3-mf-2c-N.wav,double-bass,strings,5.1371,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-F3-mf-3c-N.wav,double-bass,strings,4.1043,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-F3-pp-1c-N.wav,double-bass,strings,5.6176,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-F3-pp-2c-N.wav,double-bass,strings,5.6229,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-F3-pp-3c-T35d.wav,double-bass,strings,4.5922,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-F4-ff-1c-N.wav,double-bass,strings,3.0504,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-F4-mf-1c-T16u.wav,double-bass,strings,3.6698,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-F4-pp-1c-N.wav,double-bass,strings,4.1495,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-G#1-ff-4c-N.wav,double-bass,strings,6.0433,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-G#1-mf-4c-N.wav,double-bass,strings,7.1739,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-G#1-pp-4c-N.wav,double-bass,strings,8.2029,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-G#2-ff-1c-N.wav,double-bass,strings,6.2031,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-G#2-ff-2c-N.wav,double-bass,strings,5.0376,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-G#2-ff-3c-T30u.wav,double-bass,strings,4.3271,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-G#2-ff-4c-T28u.wav,double-bass,strings,4.0585,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-G#2-mf-1c-N.wav,double-bass,strings,7.0106,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-G#2-mf-2c-N.wav,double-bass,strings,6.2641,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-G#2-mf-3c-T10u.wav,double-bass,strings,4.5095,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-G#2-mf-4c-T12u.wav,double-bass,strings,4.865,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-G#2-pp-1c-N.wav,double-bass,strings,6.1756,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-G#2-pp-2c-N.wav,double-bass,strings,6.9147,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-G#2-pp-3c-N.wav,double-bass,strings,6.2573,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-G#2-pp-4c-T21u.wav,double-bass,strings,6.553,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-G#3-ff-1c-T11u.wav,double-bass,strings,3.7894,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-G#3-ff-2c-T13u.wav,double-bass,strings,3.0546,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-G#3-ff-3c-N.wav,double-bass,strings,3.0939,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-G#3-mf-1c-T13u.wav,double-bass,strings,5.4116,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-G#3-mf-2c-T12u.wav,double-bass,strings,4.6191,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-G#3-mf-3c-N.wav,double-bass,strings,4.2319,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-G#3-pp-1c-N.wav,double-bass,strings,6.3189,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-G#3-pp-2c-N.wav,double-bass,strings,5.7332,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-G#3-pp-3c-N.wav,double-bass,strings,5.5066,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-G#4-ff-1c-N.wav,double-bass,strings,2.6274,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-G#4-mf-1c-N.wav,double-bass,strings,4.0028,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-G#4-pp-1c-T22u.wav,double-bass,strings,4.3737,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-G1-ff-4c-T12u.wav,double-bass,strings,5.5155,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-G1-mf-4c-R100u.wav,double-bass,strings,8.335,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-G1-pp-4c-T10u.wav,double-bass,strings,9.2121,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-G2-ff-1c-N.wav,double-bass,strings,8.842,44100,1,0
