window_path,label,note,split,source_path,start_time,content_s,pre_norm_rms,post_norm_rms
work/windows/Strings/Violin/ordinario/Vn-ord-D#7-ff-1c-T23d_R100u_w000.wav,violin,D#7,val,Strings/Violin/ordinario/Vn-ord-D#7-ff-1c-T23d_R100u.wav,0.0,3.0,0.02479,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-D#7-mf-1c-T22d_R100u_w000.wav,violin,D#7,val,Strings/Violin/ordinario/Vn-ord-D#7-mf-1c-T22d_R100u.wav,0.0,3.0,0.00572,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-D#7-pp-1c-T16d_w000.wav,violin,D#7,val,Strings/Violin/ordinario/Vn-ord-D#7-pp-1c-T16d.wav,0.0,3.0,0.00262,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-D4-ff-3c-N_w000.wav,violin,D4,train,Strings/Violin/ordinario/Vn-ord-D4-ff-3c-N.wav,0.0,3.0,0.03593,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-D4-ff-4c-N_w000.wav,violin,D4,train,Strings/Violin/ordinario/Vn-ord-D4-ff-4c-N.wav,0.0,3.0,0.04622,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-D4-mf-3c-N_w000.wav,violin,D4,train,Strings/Violin/ordinario/Vn-ord-D4-mf-3c-N.wav,0.0,3.0,0.01071,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-D4-mf-4c-N_w000.wav,violin,D4,train,Strings/Violin/ordinario/Vn-ord-D4-mf-4c-N.wav,0.0,3.0,0.01057,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-D4-pp-3c-N_w000.wav,violin,D4,train,Strings/Violin/ordinario/Vn-ord-D4-pp-3c-N.wav,0.0,3.0,0.00296,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-D4-pp-4c-N_w000.wav,violin,D4,train,Strings/Violin/ordinario/Vn-ord-D4-pp-4c-N.wav,0.0,3.0,0.0018,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-D5-ff-2c-N_w000.wav,violin,D5,train,Strings/Violin/ordinario/Vn-ord-D5-ff-2c-N.wav,0.0,3.0,0.02769,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-D5-ff-3c-N_w000.wav,violin,D5,train,Strings/Violin/ordinario/Vn-ord-D5-ff-3c-N.wav,0.0,3.0,0.02758,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-D5-ff-4c-N_w000.wav,violin,D5,train,Strings/Violin/ordinario/Vn-ord-D5-ff-4c-N.wav,0.0,3.0,0.02872,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-D5-mf-2c-N_w000.wav,violin,D5,train,Strings/Violin/ordinario/Vn-ord-D5-mf-2c-N.wav,0.0,3.0,0.00897,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-D5-mf-3c-N_w000.wav,violin,D5,train,Strings/Violin/ordinario/Vn-ord-D5-mf-3c-N.wav,0.0,3.0,0.00599,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-D5-mf-4c-N_w000.wav,violin,D5,train,Strings/Violin/ordinario/Vn-ord-D5-mf-4c-N.wav,0.0,3.0,0.00993,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-D5-pp-2c-N_w000.wav,violin,D5,train,Strings/Violin/ordinario/Vn-ord-D5-pp-2c-N.wav,0.0,3.0,0.00261,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-D5-pp-3c-N_w000.wav,violin,D5,train,Strings/Violin/ordinario/Vn-ord-D5-pp-3c-N.wav,0.0,3.0,0.00171,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-D5-pp-4c-N_w000.wav,violin,D5,train,Strings/Violin/ordinario/Vn-ord-D5-pp-4c-N.wav,0.0,3.0,0.00354,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-D6-ff-1c-T11d_w000.wav,violin,D6,val,Strings/Violin/ordinario/Vn-ord-D6-ff-1c-T11d.wav,0.0,3.0,0.02981,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-D6-ff-2c-N_w000.wav,violin,D6,val,Strings/Violin/ordinario/Vn-ord-D6-ff-2c-N.wav,0.0,3.0,0.0232,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-D6-mf-1c-T12d_w000.wav,violin,D6,val,Strings/Violin/ordinario/Vn-ord-D6-mf-1c-T12d.wav,0.0,3.0,0.01327,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-D6-mf-2c-T12d_w000.wav,violin,D6,val,Strings/Violin/ordinario/Vn-ord-D6-mf-2c-T12d.wav,0.0,3.0,0.00434,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-D6-pp-1c-N_w000.wav,violin,D6,val,Strings/Violin/ordinario/Vn-ord-D6-pp-1c-N.wav,0.0,3.0,0.00199,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-D6-pp-2c-N_w000.wav,violin,D6,val,Strings/Violin/ordinario/Vn-ord-D6-pp-2c-N.wav,0.0,3.0,0.00099,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-D7-ff-1c-T23d_w000.wav,violin,D7,test,Strings/Violin/ordinario/Vn-ord-D7-ff-1c-T23d.wav,0.0,3.0,0.0251,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-D7-mf-1c-T22d_w000.wav,violin,D7,test,Strings/Violin/ordinario/Vn-ord-D7-mf-1c-T22d.wav,0.0,3.0,0.00576,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-D7-pp-1c-T17d_w000.wav,violin,D7,test,Strings/Violin/ordinario/Vn-ord-D7-pp-1c-T17d.wav,0.0,3.0,0.00166,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-E4-ff-3c-N_w000.wav,violin,E4,train,Strings/Violin/ordinario/Vn-ord-E4-ff-3c-N.wav,0.0,3.0,0.02452,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-E4-ff-4c-N_w000.wav,violin,E4,train,Strings/Violin/ordinario/Vn-ord-E4-ff-4c-N.wav,0.0,3.0,0.0409,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-E4-mf-3c-N_w000.wav,violin,E4,train,Strings/Violin/ordinario/Vn-ord-E4-mf-3c-N.wav,0.0,3.0,0.00791,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-E4-mf-4c-N_w000.wav,violin,E4,train,Strings/Violin/ordinario/Vn-ord-E4-mf-4c-N.wav,0.0,3.0,0.01081,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-E4-pp-3c-N_w000.wav,violin,E4,train,Strings/Violin/ordinario/Vn-ord-E4-pp-3c-N.wav,0.0,3.0,0.00236,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-E4-pp-4c-N_w000.wav,violin,E4,train,Strings/Violin/ordinario/Vn-ord-E4-pp-4c-N.wav,0.0,3.0,0.00373,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-E5-ff-1c-N_w000.wav,violin,E5,train,Strings/Violin/ordinario/Vn-ord-E5-ff-1c-N.wav,0.0,3.0,0.03411,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-E5-ff-2c-N_w000.wav,violin,E5,train,Strings/Violin/ordinario/Vn-ord-E5-ff-2c-N.wav,0.0,3.0,0.01772,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-E5-ff-3c-N_w000.wav,violin,E5,train,Strings/Violin/ordinario/Vn-ord-E5-ff-3c-N.wav,0.0,3.0,0.02709,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-E5-ff-4c-N_w000.wav,violin,E5,train,Strings/Violin/ordinario/Vn-ord-E5-ff-4c-N.wav,0.0,3.0,0.02323,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-E5-mf-1c-N_w000.wav,violin,E5,train,Strings/Violin/ordinario/Vn-ord-E5-mf-1c-N.wav,0.0,3.0,0.00769,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-E5-mf-2c-N_w000.wav,violin,E5,train,Strings/Violin/ordinario/Vn-ord-E5-mf-2c-N.wav,0.0,3.0,0.00431,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-E5-mf-3c-N_w000.wav,violin,E5,train,Strings/Violin/ordinario/Vn-ord-E5-mf-3c-N.wav,0.0,3.0,0.00841,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-E5-mf-4c-N_w000.wav,violin,E5,train,Strings/Violin/ordinario/Vn-ord-E5-mf-4c-N.wav,0.0,3.0,0.00842,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-E5-pp-1c-N_w000.wav,violin,E5,train,Strings/Violin/ordinario/Vn-ord-E5-pp-1c-N.wav,0.0,3.0,0.00191,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-E5-pp-2c-N_w000.wav,violin,E5,train,Strings/Violin/ordinario/Vn-ord-E5-pp-2c-N.wav,0.0,3.0,0.00133,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-E5-pp-3c-N_w000.wav,violin,E5,train,Strings/Violin/ordinario/Vn-ord-E5-pp-3c-N.wav,0.0,3.0,0.00146,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-E5-pp-4c-N_w000.wav,violin,E5,train,Strings/Violin/ordinario/Vn-ord-E5-pp-4c-N.wav,0.0,3.0,0.0033,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-E6-ff-1c-N_w000.wav,violin,E6,test,Strings/Violin/ordinario/Vn-ord-E6-ff-1c-N.wav,0.0,3.0,0.02827,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-E6-ff-2c-N_w000.wav,violin,E6,test,Strings/Violin/ordinario/Vn-ord-E6-ff-2c-N.wav,0.0,3.0,0.03361,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-E6-mf-1c-N_w000.wav,violin,E6,test,Strings/Violin/ordinario/Vn-ord-E6-mf-1c-N.wav,0.0,3.0,0.00547,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-E6-mf-2c-N_w000.wav,violin,E6,test,Strings/Violin/ordinario/Vn-ord-E6-mf-2c-N.wav,0.0,3.0,0.00726,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-E6-pp-1c-N_w000.wav,violin,E6,test,Strings/Violin/ordinario/Vn-ord-E6-pp-1c-N.wav,0.0,3.0,0.00152,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-E6-pp-2c-N_w000.wav,violin,E6,test,Strings/Violin/ordinario/Vn-ord-E6-pp-2c-N.wav,0.0,3.0,0.00235,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-E7-ff-1c-N_w000.wav,violin,E7,test,Strings/Violin/ordinario/Vn-ord-E7-ff-1c-N.wav,0.0,3.0,0.02926,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-E7-mf-1c-T22d_w000.wav,violin,E7,test,Strings/Violin/ordinario/Vn-ord-E7-mf-1c-T22d.wav,0.0,3.0,0.00833,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-E7-pp-1c-T21d_w000.wav,violin,E7,test,Strings/Violin/ordinario/Vn-ord-E7-pp-1c-T21d.wav,0.0,3.0,0.00162,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-F#4-ff-3c-T10u_w000.wav,violin,F#4,test,Strings/Violin/ordinario/Vn-ord-F#4-ff-3c-T10u.wav,0.0,3.0,0.02344,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-F#4-ff-4c-N_w000.wav,violin,F#4,test,Strings/Violin/ordinario/Vn-ord-F#4-ff-4c-N.wav,0.0,3.0,0.03548,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-F#4-mf-3c-N_w000.wav,violin,F#4,test,Strings/Violin/ordinario/Vn-ord-F#4-mf-3c-N.wav,0.0,3.0,0.00756,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-F#4-mf-4c-N_w000.wav,violin,F#4,test,Strings/Violin/ordinario/Vn-ord-F#4-mf-4c-N.wav,0.0,3.0,0.00884,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-F#4-pp-3c-N_w000.wav,violin,F#4,test,Strings/Violin/ordinario/Vn-ord-F#4-pp-3c-N.wav,0.0,3.0,0.00211,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-F#4-pp-4c-N_w000.wav,violin,F#4,test,Strings/Violin/ordinario/Vn-ord-F#4-pp-4c-N.wav,0.0,3.0,0.00273,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-F#5-ff-1c-N_w000.wav,violin,F#5,train,Strings/Violin/ordinario/Vn-ord-F#5-ff-1c-N.wav,0.0,3.0,0.04548,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-F#5-ff-2c-N_w000.wav,violin,F#5,train,Strings/Violin/ordinario/Vn-ord-F#5-ff-2c-N.wav,0.0,3.0,0.03163,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-F#5-ff-3c-N_w000.wav,violin,F#5,train,Strings/Violin/ordinario/Vn-ord-F#5-ff-3c-N.wav,0.0,3.0,0.03468,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-F#5-mf-1c-N_w000.wav,violin,F#5,train,Strings/Violin/ordinario/Vn-ord-F#5-mf-1c-N.wav,0.0,3.0,0.01199,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-F#5-mf-2c-N_w000.wav,violin,F#5,train,Strings/Violin/ordinario/Vn-ord-F#5-mf-2c-N.wav,0.0,3.0,0.0074,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-F#5-mf-3c-N_w000.wav,violin,F#5,train,Strings/Violin/ordinario/Vn-ord-F#5-mf-3c-N.wav,0.0,3.0,0.01049,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-F#5-pp-1c-N_w000.wav,violin,F#5,train,Strings/Violin/ordinario/Vn-ord-F#5-pp-1c-N.wav,0.0,3.0,0.0022,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-F#5-pp-2c-N_w000.wav,violin,F#5,train,Strings/Violin/ordinario/Vn-ord-F#5-pp-2c-N.wav,0.0,3.0,0.00156,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-F#5-pp-3c-N_w000.wav,violin,F#5,train,Strings/Violin/ordinario/Vn-ord-F#5-pp-3c-N.wav,0.0,3.0,0.00272,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-F#6-ff-1c-T12d_w000.wav,violin,F#6,train,Strings/Violin/ordinario/Vn-ord-F#6-ff-1c-T12d.wav,0.0,3.0,0.04474,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-F#6-ff-2c-T16d_w000.wav,violin,F#6,train,Strings/Violin/ordinario/Vn-ord-F#6-ff-2c-T16d.wav,0.0,3.0,0.04848,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-F#6-mf-1c-T10d_w000.wav,violin,F#6,train,Strings/Violin/ordinario/Vn-ord-F#6-mf-1c-T10d.wav,0.0,3.0,0.01089,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-F#6-mf-2c-T11d_w000.wav,violin,F#6,train,Strings/Violin/ordinario/Vn-ord-F#6-mf-2c-T11d.wav,0.0,3.0,0.01311,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-F#6-pp-1c-T12d_w000.wav,violin,F#6,train,Strings/Violin/ordinario/Vn-ord-F#6-pp-1c-T12d.wav,0.0,3.0,0.00318,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-F#6-pp-2c-N_w000.wav,violin,F#6,train,Strings/Violin/ordinario/Vn-ord-F#6-pp-2c-N.wav,0.0,3.0,0.00316,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-F4-ff-3c-N_w000.wav,violin,F4,test,Strings/Violin/ordinario/Vn-ord-F4-ff-3c-N.wav,0.0,3.0,0.02345,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-F4-ff-4c-T11u_w000.wav,violin,F4,test,Strings/Violin/ordinario/Vn-ord-F4-ff-4c-T11u.wav,0.0,3.0,0.0281,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-F4-mf-3c-N_w000.wav,violin,F4,test,Strings/Violin/ordinario/Vn-ord-F4-mf-3c-N.wav,0.0,3.0,0.00656,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-F4-mf-4c-N_w000.wav,violin,F4,test,Strings/Violin/ordinario/Vn-ord-F4-mf-4c-N.wav,0.0,3.0,0.01201,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-F4-pp-3c-N_w000.wav,violin,F4,test,Strings/Violin/ordinario/Vn-ord-F4-pp-3c-N.wav,0.0,3.0,0.00179,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-F4-pp-4c-N_w000.wav,violin,F4,test,Strings/Violin/ordinario/Vn-ord-F4-pp-4c-N.wav,0.0,3.0,0.0032,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-F5-ff-1c-N_w000.wav,violin,F5,train,Strings/Violin/ordinario/Vn-ord-F5-ff-1c-N.wav,0.0,3.0,0.03455,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-F5-ff-2c-N_w000.wav,violin,F5,train,Strings/Violin/ordinario/Vn-ord-F5-ff-2c-N.wav,0.0,3.0,0.02896,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-F5-ff-3c-T15u_w000.wav,violin,F5,train,Strings/Violin/ordinario/Vn-ord-F5-ff-3c-T15u.wav,0.0,3.0,0.0263,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-F5-mf-1c-N_w000.wav,violin,F5,train,Strings/Violin/ordinario/Vn-ord-F5-mf-1c-N.wav,0.0,3.0,0.00931,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-F5-mf-2c-N_w000.wav,violin,F5,train,Strings/Violin/ordinario/Vn-ord-F5-mf-2c-N.wav,0.0,3.0,0.01014,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-F5-mf-3c-N_w000.wav,violin,F5,train,Strings/Violin/ordinario/Vn-ord-F5-mf-3c-N.wav,0.0,3.0,0.00687,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-F5-pp-1c-N_w000.wav,violin,F5,train,Strings/Violin/ordinario/Vn-ord-F5-pp-1c-N.wav,0.0,3.0,0.00245,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-F5-pp-2c-N_w000.wav,violin,F5,train,Strings/Violin/ordinario/Vn-ord-F5-pp-2c-N.wav,0.0,3.0,0.00277,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-F5-pp-3c-N_w000.wav,violin,F5,train,Strings/Violin/ordinario/Vn-ord-F5-pp-3c-N.wav,0.0,3.0,0.0025,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-F6-ff-1c-N_w000.wav,violin,F6,val,Strings/Violin/ordinario/Vn-ord-F6-ff-1c-N.wav,0.0,3.0,0.03881,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-F6-ff-2c-T20d_w000.wav,violin,F6,val,Strings/Violin/ordinario/Vn-ord-F6-ff-2c-T20d.wav,0.0,3.0,0.03575,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-F6-mf-1c-N_w000.wav,violin,F6,val,Strings/Violin/ordinario/Vn-ord-F6-mf-1c-N.wav,0.0,3.0,0.01045,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-F6-mf-2c-T17d_w000.wav,violin,F6,val,Strings/Violin/ordinario/Vn-ord-F6-mf-2c-T17d.wav,0.0,3.0,0.00779,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-F6-pp-1c-N_w000.wav,violin,F6,val,Strings/Violin/ordinario/Vn-ord-F6-pp-1c-N.wav,0.0,3.0,0.00265,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-F6-pp-2c-N_w000.wav,violin,F6,val,Strings/Violin/ordinario/Vn-ord-F6-pp-2c-N.wav,0.0,3.0,0.00201,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-G#3-ff-4c-T16u_w000.wav,violin,G#3,test,Strings/Violin/ordinario/Vn-ord-G#3-ff-4c-T16u.wav,0.0,3.0,0.02979,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-G#3-mf-4c-T13u_w000.wav,violin,G#3,test,Strings/Violin/ordinario/Vn-ord-G#3-mf-4c-T13u.wav,0.0,3.0,0.00738,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-G#3-pp-4c-T15u_w000.wav,violin,G#3,test,Strings/Violin/ordinario/Vn-ord-G#3-pp-4c-T15u.wav,0.0,3.0,0.00219,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-G#4-ff-3c-N_w000.wav,violin,G#4,test,Strings/Violin/ordinario/Vn-ord-G#4-ff-3c-N.wav,0.0,3.0,0.02402,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-G#4-ff-4c-N_w000.wav,violin,G#4,test,Strings/Violin/ordinario/Vn-ord-G#4-ff-4c-N.wav,0.0,3.0,0.03329,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-G#4-mf-3c-N_w000.wav,violin,G#4,test,Strings/Violin/ordinario/Vn-ord-G#4-mf-3c-N.wav,0.0,3.0,0.00913,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-G#4-mf-4c-N_w000.wav,violin,G#4,test,Strings/Violin/ordinario/Vn-ord-G#4-mf-4c-N.wav,0.0,3.0,0.01493,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-G#4-pp-3c-N_w000.wav,violin,G#4,test,Strings/Violin/ordinario/Vn-ord-G#4-pp-3c-N.wav,0.0,3.0,0.00386,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-G#4-pp-4c-N_w000.wav,violin,G#4,test,Strings/Violin/ordinario/Vn-ord-G#4-pp-4c-N.wav,0.0,3.0,0.00461,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-G#5-ff-1c-N_w000.wav,violin,G#5,train,Strings/Violin/ordinario/Vn-ord-G#5-ff-1c-N.wav,0.0,3.0,0.051,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-G#5-ff-2c-N_w000.wav,violin,G#5,train,Strings/Violin/ordinario/Vn-ord-G#5-ff-2c-N.wav,0.0,3.0,0.02692,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-G#5-ff-3c-N_w000.wav,violin,G#5,train,Strings/Violin/ordinario/Vn-ord-G#5-ff-3c-N.wav,0.0,3.0,0.03122,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-G#5-mf-1c-N_w000.wav,violin,G#5,train,Strings/Violin/ordinario/Vn-ord-G#5-mf-1c-N.wav,0.0,3.0,0.01268,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-G#5-mf-2c-N_w000.wav,violin,G#5,train,Strings/Violin/ordinario/Vn-ord-G#5-mf-2c-N.wav,0.0,3.0,0.00823,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-G#5-mf-3c-N_w000.wav,violin,G#5,train,Strings/Violin/ordinario/Vn-ord-G#5-mf-3c-N.wav,0.0,3.0,0.00997,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-G#5-pp-1c-N_w000.wav,violin,G#5,train,Strings/Violin/ordinario/Vn-ord-G#5-pp-1c-N.wav,0.0,3.0,0.00279,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-G#5-pp-2c-N_w000.wav,violin,G#5,train,Strings/Violin/ordinario/Vn-ord-G#5-pp-2c-N.wav,0.0,3.0,0.0024,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-G#5-pp-3c-N_w000.wav,violin,G#5,train,Strings/Violin/ordinario/Vn-ord-G#5-pp-3c-N.wav,0.0,3.0,0.0028,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-G#6-ff-1c-T24d_w000.wav,violin,G#6,train,Strings/Violin/ordinario/Vn-ord-G#6-ff-1c-T24d.wav,0.0,3.0,0.06819,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-G#6-ff-2c-T14d_w000.wav,violin,G#6,train,Strings/Violin/ordinario/Vn-ord-G#6-ff-2c-T14d.wav,0.0,3.0,0.02772,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-G#6-mf-1c-T11d_R100d_w000.wav,violin,G#6,train,Strings/Violin/ordinario/Vn-ord-G#6-mf-1c-T11d_R100d.wav,0.0,3.0,0.00955,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-G#6-mf-2c-T21d_w000.wav,violin,G#6,train,Strings/Violin/ordinario/Vn-ord-G#6-mf-2c-T21d.wav,0.0,3.0,0.0069,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-G#6-pp-1c-N_w000.wav,violin,G#6,train,Strings/Violin/ordinario/Vn-ord-G#6-pp-1c-N.wav,0.0,3.0,0.00255,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-G#6-pp-2c-N_w000.wav,violin,G#6,train,Strings/Violin/ordinario/Vn-ord-G#6-pp-2c-N.wav,0.0,3.0,0.00147,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-G3-ff-4c-N_w000.wav,violin,G3,val,Strings/Violin/ordinario/Vn-ord-G3-ff-4c-N.wav,0.0,3.0,0.03123,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-G3-mf-4c-N_w000.wav,violin,G3,val,Strings/Violin/ordinario/Vn-ord-G3-mf-4c-N.wav,0.0,3.0,0.00598,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-G3-pp-4c-N_w000.wav,violin,G3,val,Strings/Violin/ordinario/Vn-ord-G3-pp-4c-N.wav,0.0,3.0,0.00245,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-G4-ff-3c-N_w000.wav,violin,G4,train,Strings/Violin/ordinario/Vn-ord-G4-ff-3c-N.wav,0.0,3.0,0.02181,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-G4-ff-4c-N_w000.wav,violin,G4,train,Strings/Violin/ordinario/Vn-ord-G4-ff-4c-N.wav,0.0,3.0,0.03681,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-G4-mf-3c-N_w000.wav,violin,G4,train,Strings/Violin/ordinario/Vn-ord-G4-mf-3c-N.wav,0.0,3.0,0.00668,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-G4-mf-4c-N_w000.wav,violin,G4,train,Strings/Violin/ordinario/Vn-ord-G4-mf-4c-N.wav,0.0,3.0,0.00957,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-G4-pp-3c-N_w000.wav,violin,G4,train,Strings/Violin/ordinario/Vn-ord-G4-pp-3c-N.wav,0.0,3.0,0.00222,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-G4-pp-4c-N_w000.wav,violin,G4,train,Strings/Violin/ordinario/Vn-ord-G4-pp-4c-N.wav,0.0,3.0,0.00279,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-G5-ff-1c-T11d_w000.wav,violin,G5,train,Strings/Violin/ordinario/Vn-ord-G5-ff-1c-T11d.wav,0.0,3.0,0.03565,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-G5-ff-2c-N_w000.wav,violin,G5,train,Strings/Violin/ordinario/Vn-ord-G5-ff-2c-N.wav,0.0,3.0,0.02068,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-G5-ff-3c-N_w000.wav,violin,G5,train,Strings/Violin/ordinario/Vn-ord-G5-ff-3c-N.wav,0.0,3.0,0.02368,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-G5-mf-1c-N_w000.wav,violin,G5,train,Strings/Violin/ordinario/Vn-ord-G5-mf-1c-N.wav,0.0,3.0,0.00807,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-G5-mf-2c-N_w000.wav,violin,G5,train,Strings/Violin/ordinario/Vn-ord-G5-mf-2c-N.wav,0.0,3.0,0.00499,0.1
work/windows/Strings/Violin/ordinario/Vn-ord-G5-mf-3c-N_w000.wav,violin,G5,train,Strings/Violin/ordinario/Vn-ord-G5-mf-3c-N.wav,0.0,3.0,0.00502,0.1
